6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.6133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.4959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.3785,0.73656,0.083283,-0.39457,0.079174,-0.95928,0.031893,-0.26017,0.10559
6,-0.2611,0.84588,0.065516,-0.27067,0.08459,-0.98921,0.013958,-0.10961,0.096485
6,-0.1436,0.93142,0.055732,-0.14924,0.084596,-0.99564,0.0057893,0.024121,0.090149
6,-0.0262,1.0036,0.047892,-0.030495,0.085067,-0.98563,0.012887,0.14588,0.084418
6,0.0912,1.0613,0.03855,0.08413,0.082305,-0.96285,0.021013,0.25761,0.078384
6,0.2086,1.1147,0.039319,0.19842,0.084167,-0.92924,0.02807,0.3613,0.072199
6,0.3261,1.1542,0.14059,0.32255,0.091035,-0.86858,0.16846,0.44849,0.12753
6,0.4435,1.1941,0.14214,0.44831,0.091714,-0.81677,0.16757,0.53672,0.13022
6,0.5609,1.2234,0.14204,0.57543,0.093459,-0.75676,0.16715,0.61843,0.13093
6,0.6783,1.2098,0.25318,0.70161,0.094678,-0.64857,0.30089,0.66548,0.21598
6,0.7958,1.2398,0.19002,0.79795,0.094264,-0.61051,0.22894,0.73964,0.16792
6,0.9132,1.2445,0.17938,0.87422,0.10735,-0.55618,0.23088,0.78318,0.15612
6,1.0306,1.2639,0.08786,0.91664,0.1283,-0.54375,0.1458,0.82088,0.096922
6,1.1481,1.2687,0.0086511,0.95191,0.14794,-0.52025,0.11746,0.84253,0.076081
6,1.2655,1.2677,0.010392,0.96013,0.1577,-0.51213,0.12765,0.84569,0.079659
6,1.3829,1.268,0.010741,0.95936,0.15238,-0.51344,0.12486,0.84563,0.07623
6,1.5003,1.2678,0.011133,0.96051,0.15533,-0.51202,0.12805,0.84591,0.077373
6,1.6178,1.2677,0.011448,0.96112,0.15567,-0.51152,0.12736,0.84627,0.077895
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.6133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.4959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.3785,0.72193,0.086652,-0.39477,0.076016,-0.95928,0.031893,-0.26017,0.10559
6,-0.2611,0.84006,0.072666,-0.27853,0.079431,-0.98921,0.013958,-0.10961,0.096485
6,-0.1436,0.93462,0.060442,-0.15803,0.087447,-0.99564,0.0057893,0.024121,0.090149
6,-0.0262,1.0121,0.051607,-0.035701,0.086395,-0.98563,0.012887,0.14588,0.084418
6,0.0912,1.0771,0.043596,0.079272,0.081478,-0.96285,0.021013,0.25761,0.078384
6,0.2086,1.1312,0.035818,0.19026,0.08091,-0.92924,0.02807,0.3613,0.072199
6,0.3261,1.1646,0.14745,0.3093,0.086568,-0.86858,0.16846,0.44849,0.12753
6,0.4435,1.2055,0.1499,0.42684,0.083948,-0.81677,0.16757,0.53672,0.13022
6,0.5609,1.2364,0.14939,0.54096,0.082868,-0.75676,0.16715,0.61843,0.13093
6,0.6783,1.2216,0.26769,0.6554,0.088721,-0.64857,0.30089,0.66548,0.21598
6,0.7958,1.2554,0.20143,0.75041,0.09506,-0.61051,0.22894,0.73964,0.16792
6,0.9132,1.2617,0.19117,0.82907,0.10962,-0.55618,0.23088,0.78318,0.15612
6,1.0306,1.2819,0.093304,0.87288,0.13147,-0.54375,0.1458,0.82088,0.096922
6,1.1481,1.287,0.009236,0.90919,0.1509,-0.52025,0.11746,0.84253,0.076081
6,1.2655,1.2862,0.010144,0.91739,0.16037,-0.51213,0.12765,0.84569,0.079659
6,1.3829,1.2867,0.010204,0.91636,0.15508,-0.51344,0.12486,0.84563,0.07623
6,1.5003,1.2863,0.01049,0.91761,0.15837,-0.51202,0.12805,0.84591,0.077373
6,1.6178,1.2863,0.010871,0.91841,0.15823,-0.51152,0.12736,0.84627,0.077895
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.6133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.4959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.3785,0.72884,0.085847,-0.40709,0.076456,-0.95928,0.031893,-0.26017,0.10559
