3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.8543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.1497,1.3146,0.059418,-2.1112,0.15706,-0.24237,0.0717,0.96738,0.018027
3,-1.7975,1.4261,0.044615,-1.7589,0.16084,-0.38897,0.060953,0.91888,0.025846
3,-1.4452,1.5077,0.035776,-1.4253,0.17529,-0.50634,0.057913,0.85978,0.032723
3,-1.093,1.554,0.026453,-1.0875,0.1907,-0.60478,0.052778,0.79382,0.036438
3,-0.7407,1.5845,0.016876,-0.73272,0.20171,-0.68761,0.045839,0.72344,0.041758
3,-0.3885,1.6025,0.021056,-0.453,0.24896,-0.74657,0.056028,0.66068,0.055056
3,-0.0362,1.6132,0.016354,-0.23812,0.29844,-0.78899,0.059637,0.60737,0.071407
3,0.316,1.6166,0.019113,-0.12505,0.40126,-0.80664,0.074784,0.57807,0.098239
3,0.6683,1.6183,0.017137,-0.010261,0.4561,-0.82392,0.077534,0.54996,0.11304
3,1.0205,1.6161,0.018433,-0.018213,0.49542,-0.82095,0.082693,0.5516,0.12268
3,1.3728,1.6165,0.017659,0.031594,0.51035,-0.82849,0.082162,0.53926,0.12719
3,1.725,1.616,0.018255,0.01377,0.51531,-0.82539,0.084,0.54354,0.1279
3,2.0773,1.6171,0.01732,0.017172,0.49159,-0.82695,0.080517,0.543,0.12215
3,2.4295,1.617,0.017167,0.0319,0.49712,-0.82917,0.079558,0.53932,0.1241
3,2.7818,1.617,0.017373,0.023907,0.49398,-0.82801,0.07969,0.54127,0.12321
3,3.134,1.6176,0.017175,0.03738,0.49081,-0.83033,0.079506,0.53796,0.1222
3,3.4863,1.6088,0.12177,0.06597,0.55649,-0.82729,0.10145,0.52749,0.16502
3,3.8385,1.6173,0.017302,0.060483,0.50721,-0.83332,0.080744,0.53211,0.12658
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.8543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-2.1497,1.2665,0.066002,-2.1081,0.15,-0.24237,0.0717,0.96738,0.018027
3,-1.7975,1.3862,0.045776,-1.7659,0.16009,-0.38897,0.060953,0.91888,0.025846
3,-1.4452,1.4753,0.045128,-1.4294,0.17607,-0.50634,0.057913,0.85978,0.032723
3,-1.093,1.5442,0.033928,-1.0932,0.18521,-0.60478,0.052778,0.79382,0.036438
3,-0.7407,1.5841,0.0221,-0.75495,0.19225,-0.68761,0.045839,0.72344,0.041758
3,-0.3885,1.6103,0.028377,-0.4822,0.24688,-0.74657,0.056028,0.66068,0.055056
3,-0.0362,1.6249,0.02261,-0.25446,0.30543,-0.78899,0.059637,0.60737,0.071407
