bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9366,  NaN, 1, 0.9369, 0.3496 
-222.0000,  NaN, 0.0009, 2, -0.5599, -0.8286 
0.0272, -0.2592, 0.0272, 2, -0.2225, -0.9749 
0.0779, -0.0740, 0.0779, 1, -0.1096, -0.9940 
0.1286, 0.0328, 0.1286, 1, -0.0205, -0.9998 
0.1794, 0.1570, 0.1794, 1, 0.0941, -0.9956 
0.2301, -0.6763, 0.2301, 2, -0.9621, 0.2728 
0.2808, 0.4603, 0.2808, 1, 0.3125, -0.9499 
0.3315, 0.6355, 0.3315, 1, 0.4130, -0.9107 
0.3823, 0.8915, 0.3823, 1, 0.5372, -0.8434 
0.4330, 1.0628, 0.4330, 1, 0.6647, -0.7471 
0.4837, 1.1376, 0.4837, 1, 0.7085, -0.7057 
0.5345, 1.2074, 0.5345, 1, 0.7482, -0.6635 
0.5852, 1.2875, 0.5852, 1, 0.7960, -0.6053 
0.6359, 1.3759, 0.6359, 1, 0.8392, -0.5439 
0.6866, 1.5122, 0.6866, 2, 0.8995, -0.4370 
0.7374, 1.6133, 0.7374, 1, 0.9392, -0.3435 
0.7881, 1.7102, 0.7881, 1, 0.9727, -0.2320 
0.8388, 1.8342, 0.8388, 1, 0.9989, -0.0460 
0.8895, 1.8809, 0.8895, 1, 0.9980, 0.0639 
0.9403, 1.9366, 0.9398, 2, 0.9373, 0.3486 
0.9910, 1.9366, 0.9400, 2, 0.9369, 0.3495 
