bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6566,  NaN, 1, -0.8262, 0.5633 
-222.0000,  NaN, -2.9733, 1, 0.3334, 0.9428 
-2.8543, 0.9108, -2.8543, 1, 0.1300, 0.9915 
-2.5020, 1.0657, -2.5020, 1, -0.1028, 0.9947 
-2.1497, 1.2554, -2.1497, 1, -0.3157, 0.9489 
-1.7975, 1.3512, -1.7975, 1, -0.4460, 0.8950 
-1.4452, 1.4492, -1.4452, 1, -0.5440, 0.8391 
-1.0930, 1.5782, -1.0930, 2, -0.6528, 0.7576 
-0.7407, 1.6244, -0.7407, 1, -0.7301, 0.6834 
-0.3885, 1.6504, -0.3890, 1, -0.7976, 0.6032 
-0.0362, 1.6566, -0.2245, 1, -0.8262, 0.5633 
0.3160, 1.6566, -0.2245, 1, -0.8262, 0.5633 
0.6683, 1.6566, -0.2245, 1, -0.8262, 0.5634 
1.0205, 1.6566, -0.2245, 2, -0.8262, 0.5633 
1.3728, 1.6566, -0.2245, 2, -0.8262, 0.5633 
1.7250, 1.6566, -0.2245, 2, -0.8262, 0.5633 
2.0773, 1.6566, -0.2245, 2, -0.8262, 0.5633 
2.4295, 1.6566, -0.2245, 1, -0.8262, 0.5633 
2.7818, 1.6566, -0.2245, 2, -0.8262, 0.5634 
3.1340, 1.6566, -0.2245, 1, -0.8262, 0.5633 
3.4863, 1.6566, -0.2245, 1, -0.8262, 0.5633 
3.8385, 1.6566, -0.2245, 2, -0.8262, 0.5634 
