bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 2.0213,  NaN, 1, 0.9475, 0.3197 
-222.0000,  NaN, 0.0536, 1, -0.5714, -0.8207 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.4442, 0.0779, 1, -0.3170, -0.9484 
0.1286, -0.1822, 0.1286, 1, -0.1375, -0.9905 
0.1794, -0.0333, 0.1794, 1, -0.0307, -0.9995 
0.2301, 0.1080, 0.2301, 1, 0.0746, -0.9972 
0.2808, 0.2679, 0.2808, 1, 0.1866, -0.9824 
0.3315, 0.5100, 0.3315, 1, 0.3714, -0.9285 
0.3823, 0.8242, 0.3823, 2, 0.5454, -0.8382 
0.4330, 0.9701, 0.4330, 1, 0.6274, -0.7787 
0.4837, -0.2640, 0.4837, 1, -0.7831, 0.6219 
0.5345, 1.3207, 0.5345, 1, 0.8148, -0.5798 
0.5852, 1.4484, 0.5852, 1, 0.8730, -0.4877 
0.6359, 1.6045, 0.6359, 2, 0.9351, -0.3543 
0.6866, 1.7201, 0.6866, 1, 0.9679, -0.2511 
0.7374, 1.8718, 0.7374, 1, 0.9966, -0.0829 
0.7881, 2.0114, 0.7881, 1, 0.9746, 0.2240 
0.8388, 2.0213, 0.8140, 1, 0.9475, 0.3197 
0.8895, 2.0213, 0.8140, 1, 0.9475, 0.3197 
0.9403, 2.0213, 0.8140, 1, 0.9475, 0.3197 
0.9910, 2.0213, 0.8140, 1, 0.9475, 0.3197 
