bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8975,  NaN, 1, 0.9512, 0.3084 
-222.0000,  NaN, -0.0249, 2, -0.3631, -0.9317 
0.0272, 0.0182, 0.0272, 2, -0.0661, -0.9978 
0.0779, 0.2007, 0.0779, 1, 0.0919, -0.9958 
0.1286, 0.3463, 0.1286, 1, 0.2030, -0.9792 
0.1794, 0.4783, 0.1794, 1, 0.3070, -0.9517 
0.2301, 0.6182, 0.2301, 1, 0.4165, -0.9091 
0.2808, 0.7392, 0.2808, 1, 0.4999, -0.8661 
0.3315, 0.8475, 0.3315, 1, 0.5797, -0.8148 
0.3823, 0.9763, 0.3823, 1, 0.6738, -0.7389 
0.4330, 1.0828, 0.4330, 1, 0.7386, -0.6742 
0.4837, -0.2368, 0.4837, 1, -0.8230, 0.5681 
0.5345, 1.2637, 0.5345, 1, 0.8375, -0.5465 
0.5852, 1.3277, 0.5852, 1, 0.8667, -0.4989 
0.6359, 1.3898, 0.6359, 2, 0.8941, -0.4479 
0.6866, 1.4908, 0.6866, 1, 0.9318, -0.3631 
0.7374, 1.6032, 0.7374, 2, 0.9633, -0.2686 
0.7881, 1.6775, 0.7881, 2, 0.9836, -0.1802 
0.8388, 1.7663, 0.8388, 1, 0.9986, -0.0531 
0.8895, 1.8249, 0.8895, 1, 0.9975, 0.0706 
0.9403, 1.8972, 0.9402, 2, 0.9555, 0.2950 
0.9910, 1.8975, 0.9450, 1, 0.9512, 0.3084 
