bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.6155,  NaN, 1, -0.4792, 0.8777 
-222.0000,  NaN, -3.0708, 1, 0.5718, 0.8204 
-2.9904, 3.2429, -2.9904, 2, 0.3972, 0.9178 
-2.6238, 4.0734, -2.6238, 1, 0.1011, 0.9949 
-2.2572, 4.3867, -2.2572, 1, -0.0882, 0.9961 
-1.8906, 4.5431, -1.8907, 2, -0.2228, 0.9749 
-1.5240, 4.5937, -1.5240, 1, -0.3561, 0.9344 
-1.1574, 4.6155, -1.1646, 2, -0.4792, 0.8777 
-0.7908, 4.6155, -1.1647, 1, -0.4791, 0.8777 
-0.4243, 4.6155, -1.1646, 2, -0.4791, 0.8777 
-0.0577, 4.6155, -1.1646, 1, -0.4792, 0.8777 
0.3089, 4.6155, -1.1646, 2, -0.4791, 0.8777 
0.6755, 4.6155, -1.1646, 1, -0.4792, 0.8777 
1.0421, 4.6155, -1.1646, 2, -0.4792, 0.8777 
1.4087, 4.6155, -1.1646, 2, -0.4791, 0.8777 
1.7752, 4.6155, -1.1646, 2, -0.4792, 0.8777 
2.1418, 4.6155, -1.1646, 1, -0.4792, 0.8777 
2.5084, 4.6155, -1.1646, 1, -0.4792, 0.8777 
2.8750, 4.6155, -1.1646, 2, -0.4792, 0.8777 
3.2416, 4.6155, -1.1646, 1, -0.4792, 0.8777 
3.6082, 4.6155, -1.1647, 2, -0.4791, 0.8777 
3.9748, 4.6155, -1.1646, 2, -0.4792, 0.8777 
