bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.3487,  NaN, 1, -0.4090, 0.9125 
-222.0000,  NaN, -2.9611, 1, 0.5493, 0.8356 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.6231, -2.6238, 2, 0.1697, 0.9855 
-2.2572, 3.9899, -2.2572, 1, -0.0129, 0.9999 
-1.8906, 4.1828, -1.8906, 1, -0.1610, 0.9870 
-1.5240, 4.3061, -1.5240, 2, -0.2880, 0.9576 
-1.1574, 4.3487, -1.1688, 1, -0.4087, 0.9127 
-0.7908, 4.3487, -1.1681, 1, -0.4090, 0.9125 
-0.4243, 4.3487, -1.1681, 1, -0.4090, 0.9125 
-0.0577, 4.3487, -1.1682, 2, -0.4090, 0.9126 
0.3089, 4.3487, -1.1681, 1, -0.4090, 0.9125 
0.6755, 4.3487, -1.1681, 2, -0.4090, 0.9126 
1.0421, 4.3487, -1.1681, 1, -0.4090, 0.9125 
1.4087, 4.3487, -1.1681, 1, -0.4090, 0.9126 
1.7752, 4.3487, -1.1681, 2, -0.4090, 0.9125 
2.1418, 4.3487, -1.1681, 2, -0.4090, 0.9125 
2.5084, 4.3487, -1.1681, 2, -0.4090, 0.9126 
2.8750, 4.3487, -1.1681, 1, -0.4090, 0.9125 
3.2416, 4.3487, -1.1681, 2, -0.4090, 0.9125 
3.6082, 4.3487, -1.1681, 1, -0.4090, 0.9125 
3.9748, 4.3487, -1.1681, 2, -0.4090, 0.9125 
