bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5891,  NaN, 1, -0.4255, 0.9050 
-222.0000,  NaN, -2.6837, 1, 0.5962, 0.8028 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.0483, -2.6238, 1, 0.4308, 0.9025 
-2.2572, 3.8231, -2.2572, 1, 0.1468, 0.9892 
-1.8906, 4.2410, -1.8906, 1, -0.0625, 0.9980 
-1.5240, 4.4449, -1.5240, 1, -0.2103, 0.9776 
-1.1574, 4.5697, -1.1574, 2, -0.3480, 0.9375 
-0.7908, 4.5891, -0.9326, 1, -0.4255, 0.9050 
-0.4243, 4.5891, -0.9326, 1, -0.4255, 0.9050 
-0.0577, 4.5891, -0.9326, 2, -0.4255, 0.9050 
0.3089, 4.5891, -0.9326, 1, -0.4255, 0.9050 
0.6755, 4.5891, -0.9326, 1, -0.4255, 0.9050 
1.0421, 4.5891, -0.9326, 1, -0.4255, 0.9050 
1.4087, 4.5891, -0.9326, 1, -0.4255, 0.9050 
1.7752, 4.5891, -0.9326, 2, -0.4255, 0.9050 
2.1418, 4.5891, -0.9326, 1, -0.4255, 0.9050 
2.5084, 4.5891, -0.9326, 2, -0.4255, 0.9050 
2.8750, 4.5891, -0.9326, 1, -0.4255, 0.9050 
3.2416, 4.5891, -0.9326, 1, -0.4255, 0.9050 
3.6082, 4.5891, -0.9326, 1, -0.4255, 0.9050 
3.9748, 4.5891, -0.9326, 2, -0.4255, 0.9050 
