bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7122,  NaN, 1, -0.7998, 0.6003 
-222.0000,  NaN, -2.9874, 1, 0.4761, 0.8794 
-2.8543, 1.0847, -2.8543, 1, 0.1585, 0.9874 
-2.5020, 1.2789, -2.5020, 1, -0.0881, 0.9961 
-2.1497, 1.3972, -2.1497, 1, -0.2459, 0.9693 
-1.7975, 1.4959, -1.7975, 1, -0.3986, 0.9171 
-1.4452, 1.5678, -1.4452, 1, -0.5255, 0.8508 
-1.0930, 1.6502, -1.0930, 2, -0.6360, 0.7717 
-0.7407, 1.6882, -0.7407, 2, -0.7161, 0.6980 
-0.3885, 1.7104, -0.3887, 0, -0.7858, 0.6185 
-0.0362, 1.7122, -0.3056, 1, -0.7998, 0.6003 
0.3160, 1.7122, -0.3056, 2, -0.7998, 0.6003 
0.6683, 1.7122, -0.3057, 2, -0.7998, 0.6003 
1.0205, 1.7122, -0.3056, 2, -0.7998, 0.6003 
1.3728, 1.7122, -0.3056, 1, -0.7998, 0.6003 
1.7250, 1.7122, -0.3056, 1, -0.7998, 0.6003 
2.0773, 1.7122, -0.3056, 2, -0.7998, 0.6003 
2.4295, 1.7122, -0.3056, 2, -0.7998, 0.6003 
2.7818, 1.7122, -0.3056, 2, -0.7998, 0.6003 
3.1340, 1.7122, -0.3056, 2, -0.7998, 0.6003 
3.4863, 1.7122, -0.3056, 2, -0.7998, 0.6003 
3.8385, 1.7122, -0.3056, 1, -0.7998, 0.6003 
