bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7764,  NaN, 1, -0.8316, 0.5553 
-222.0000,  NaN, -2.9205, 1, 0.4395, 0.8982 
-2.8543, 0.7427, -2.8543, 1, 0.2861, 0.9582 
-2.5020, 1.2159, -2.5020, 2, -0.1196, 0.9928 
-2.1497, 1.3775, -2.1497, 1, -0.3126, 0.9499 
-1.7975, 1.4755, -1.7975, 1, -0.4401, 0.8979 
-1.4452, 1.5633, -1.4452, 1, -0.5699, 0.8217 
-1.0930, 1.6773, -1.0930, 2, -0.6873, 0.7264 
-0.7407, 1.7527, -0.7407, 1, -0.7740, 0.6332 
-0.3885, 1.7764, -0.4684, 2, -0.8316, 0.5554 
-0.0362, 1.7764, -0.4684, 2, -0.8316, 0.5553 
0.3160, 1.7764, -0.4684, 1, -0.8316, 0.5554 
0.6683, 1.7764, -0.4684, 1, -0.8316, 0.5553 
1.0205, 1.7764, -0.4685, 2, -0.8316, 0.5554 
1.3728, 1.7764, -0.4684, 2, -0.8316, 0.5554 
1.7250, 1.7764, -0.4684, 2, -0.8316, 0.5554 
2.0773, 1.7764, -0.4684, 2, -0.8316, 0.5554 
2.4295, 1.7764, -0.4684, 2, -0.8316, 0.5554 
2.7818, 1.7764, -0.4684, 2, -0.8316, 0.5554 
3.1340, 1.7764, -0.4684, 2, -0.8316, 0.5554 
3.4863, 1.7764, -0.4684, 2, -0.8316, 0.5554 
3.8385, 1.7764, -0.4684, 2, -0.8316, 0.5554 
