bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7544,  NaN, 1, -0.8152, 0.5792 
-222.0000,  NaN, -3.1973, 1, 0.2817, 0.9595 
-2.8543, 1.2576, -2.8543, 1, -0.0717, 0.9974 
-2.5020, 1.4694, -2.5020, 1, -0.3070, 0.9517 
-2.1497, 1.5816, -2.1497, 2, -0.4497, 0.8932 
-1.7975, 1.6329, -1.7975, 1, -0.5580, 0.8299 
-1.4452, 1.6729, -1.4452, 2, -0.6531, 0.7573 
-1.0930, 1.7059, -1.0930, 1, -0.7142, 0.7000 
-0.7407, 1.7504, -0.7408, 0, -0.7926, 0.6097 
-0.3885, 1.7544, -0.5963, 2, -0.8152, 0.5792 
-0.0362, 1.7544, -0.5963, 2, -0.8152, 0.5792 
0.3160, 1.7544, -0.5963, 2, -0.8152, 0.5792 
0.6683, 1.7544, -0.5963, 2, -0.8152, 0.5792 
1.0205, 1.7544, -0.5963, 2, -0.8152, 0.5792 
1.3728, 1.7544, -0.5963, 2, -0.8152, 0.5792 
1.7250, 1.7544, -0.5963, 2, -0.8152, 0.5792 
2.0773, 1.7544, -0.5963, 2, -0.8152, 0.5792 
2.4295, 1.7544, -0.5963, 2, -0.8152, 0.5792 
2.7818, 1.7544, -0.5963, 1, -0.8152, 0.5792 
3.1340, 1.7544, -0.5963, 2, -0.8152, 0.5792 
3.4863, 1.7544, -0.5963, 1, -0.8152, 0.5792 
3.8385, 1.7544, -0.5963, 2, -0.8152, 0.5792 
