bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3276,  NaN, 1, -0.6414, 0.7672 
-222.0000,  NaN, -0.6341, 1, -0.5761, -0.8174 
-0.6133, 0.3440, -0.6133, 1, -0.7177, -0.6964 
-0.4959, 0.6781, -0.4959, 1, -0.9143, -0.4052 
-0.3785, 0.8143, -0.3785, 1, -0.9731, -0.2305 
-0.2611, 0.9108, -0.2611, 1, -0.9935, -0.1139 
-0.1436, 0.9883, -0.1436, 1, -0.9999, 0.0136 
-0.0262, 1.0794, -0.0262, 1, -0.9909, 0.1348 
0.0912, 1.1811, 0.0912, 1, -0.9638, 0.2665 
0.2086, 1.2401, 0.2086, 2, -0.9241, 0.3821 
0.3261, 1.2673, 0.3261, 1, -0.8821, 0.4710 
0.4435, 1.2940, 0.4435, 2, -0.8285, 0.5600 
0.5609, 1.3147, 0.5609, 1, -0.7667, 0.6420 
0.6783, 1.3253, 0.6780, 0, -0.6929, 0.7210 
0.7958, 1.3276, 0.7707, 1, -0.6414, 0.7672 
0.9132, 1.3276, 0.7707, 1, -0.6414, 0.7672 
1.0306, 1.3276, 0.7707, 1, -0.6414, 0.7672 
1.1481, 1.3276, 0.7706, 1, -0.6414, 0.7672 
1.2655, 1.3276, 0.7707, 1, -0.6414, 0.7672 
1.3829, 1.3276, 0.7706, 2, -0.6414, 0.7672 
1.5003, 1.3276, 0.7707, 1, -0.6414, 0.7672 
1.6178, 1.3276, 0.7707, 1, -0.6414, 0.7672 
