bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1870,  NaN, 1, -0.6907, 0.7232 
-222.0000,  NaN, -3.4562, 1, -0.8620, 0.5068 
-3.4226, 1.1684, -3.4226, 2, -0.7840, 0.6208 
-3.0101, 1.1870, -3.3177, 2, -0.6907, 0.7232 
-2.5977, 1.1870, -3.3177, 1, -0.6907, 0.7232 
-2.1852, 1.1870, -3.3177, 1, -0.6907, 0.7232 
-1.7728, 1.1870, -3.3177, 1, -0.6907, 0.7232 
-1.3604, 1.1870, -3.3177, 2, -0.6907, 0.7232 
-0.9479, 1.1870, -3.3177, 1, -0.6907, 0.7232 
-0.5355, 1.1870, -3.3177, 2, -0.6907, 0.7232 
-0.1230, 1.1870, -3.3177, 1, -0.6907, 0.7232 
0.2894, 1.1870, -3.3177, 1, -0.6907, 0.7232 
0.7018, 1.1870, -3.3177, 1, -0.6907, 0.7232 
1.1143, 1.1870, -3.3177, 1, -0.6907, 0.7232 
1.5267, 1.1870, -3.3177, 2, -0.6907, 0.7232 
1.9391, 1.1870, -3.3177, 2, -0.6907, 0.7232 
2.3516, 1.1870, -3.3177, 2, -0.6907, 0.7232 
2.7640, 1.1870, -3.3177, 1, -0.6907, 0.7232 
3.1765, 1.1870, -3.3177, 2, -0.6907, 0.7232 
3.5889, 1.1870, -3.3177, 2, -0.6907, 0.7232 
4.0013, 1.1870, -3.3177, 2, -0.6907, 0.7232 
4.4138, 1.1870, -3.3177, 2, -0.6907, 0.7232 
