bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8382,  NaN, 1, 0.3166, 0.9486 
-222.0000,  NaN, -3.0267, 1, 0.5029, -0.8644 
-2.9413, 0.4975, -2.9413, 2, 0.6908, -0.7231 
-2.5789, 0.5818, -2.5794, 0, 0.8806, -0.4738 
-2.2165, 0.5851, -2.5024, 2, 0.8997, -0.4365 
-1.8541, 0.5851, -2.5024, 1, 0.8997, -0.4365 
-1.4917, 0.5851, -2.5024, 1, 0.8997, -0.4365 
-1.1292, 0.5851, -2.5024, 2, 0.8997, -0.4365 
-0.7668, 0.7262, -1.0840, 2, 0.9885, 0.1514 
-0.4044, 0.7262, -1.0840, 2, 0.9885, 0.1514 
-0.0420, 0.7262, -1.0840, 2, 0.9885, 0.1514 
0.3205, 0.7711, 0.3204, 2, 0.8755, 0.4831 
0.6829, 0.7863, 0.6631, 2, 0.8366, 0.5478 
1.0453, 0.7863, 0.6635, 2, 0.8366, 0.5479 
1.4077, 0.7863, 0.6623, 1, 0.8367, 0.5477 
1.7701, 0.7863, 0.6635, 1, 0.8366, 0.5479 
2.1326, 0.7863, 0.6634, 1, 0.8366, 0.5479 
2.4950, 0.7863, 0.6634, 2, 0.8366, 0.5479 
2.8574, 0.8382, 2.8162, 1, 0.3166, 0.9486 
3.2198, 0.8382, 2.8162, 1, 0.3166, 0.9486 
3.5822, 0.7960, 1.7652, 1, 0.6334, 0.7738 
3.9447, 0.8382, 2.8162, 2, 0.3166, 0.9486 
