bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8079,  NaN, 1, 0.8031, 0.5958 
-222.0000,  NaN, -2.9924, 1, 0.5077, -0.8616 
-2.9413, 0.5632, -2.9900, 2, 0.4735, -0.8808 
-2.5789, 0.6483, -2.5798, 2, 0.8454, -0.5341 
-2.2165, 0.7204, -2.2165, 2, 0.9344, -0.3563 
-1.8541, 0.8041, -1.8541, 2, 0.9742, -0.2257 
-1.4917, 0.8194, -1.4993, 1, 0.9959, -0.0904 
-1.1292, 0.8194, -1.4645, 1, 0.9970, -0.0776 
-0.7668, 0.8194, -1.4645, 1, 0.9970, -0.0776 
-0.4044, 0.8200, -1.0216, 1, 0.9971, 0.0758 
-0.0420, 0.8200, -1.0217, 1, 0.9971, 0.0758 
0.3205, 0.8200, -1.0216, 1, 0.9971, 0.0758 
0.6829, 0.8200, -1.0217, 1, 0.9971, 0.0757 
1.0453, 0.8194, -1.4645, 2, 0.9970, -0.0776 
1.4077, 0.8200, -1.0216, 1, 0.9971, 0.0758 
1.7701, 0.8194, -1.4645, 1, 0.9970, -0.0776 
2.1326, 0.8200, -1.0216, 1, 0.9971, 0.0758 
2.4950, 0.8194, -1.4645, 1, 0.9970, -0.0776 
2.8574, 0.8194, -1.4645, 1, 0.9970, -0.0776 
3.2198, 0.8200, -1.0216, 1, 0.9971, 0.0758 
3.5822, 0.8194, -1.4645, 1, 0.9970, -0.0776 
3.9447, 0.8200, -1.0216, 1, 0.9971, 0.0758 
