bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9455,  NaN, 1, -0.7595, -0.6505 
-222.0000,  NaN, -3.0962, 1, 0.9755, -0.2199 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.4497, -2.8012, 1, 0.8148, -0.5797 
-2.4125, 0.4811, -2.4125, 1, 0.6578, -0.7532 
-2.0238, 1.1920, -2.0238, 1, 0.5479, -0.8365 
-1.6351, 1.8054, -1.6351, 1, 0.4350, -0.9004 
-1.2464, 2.3453, -1.2464, 1, 0.3248, -0.9458 
-0.8577, 2.8143, -0.8577, 1, 0.2236, -0.9747 
-0.4690, 3.2526, -0.4690, 1, 0.1284, -0.9917 
-0.0803, 3.6312, -0.0803, 1, -0.0094, -1.0000 
0.3083, 3.9528, 0.3083, 1, -0.1467, -0.9892 
0.6970, 4.2297, 0.6970, 1, -0.2536, -0.9673 
1.0857, 4.4706, 1.0857, 1, -0.3616, -0.9323 
1.4744, 4.6709, 1.4744, 1, -0.4696, -0.8829 
1.8631, -1.8093, 1.8631, 2, -0.2230, 0.9748 
2.2518, -1.3407, 2.2518, 2, -0.3239, 0.9461 
2.6405, 4.9455, 2.6061, 1, -0.7594, -0.6506 
3.0292, 4.9455, 2.6062, 1, -0.7595, -0.6505 
3.4179, 4.9455, 2.6061, 1, -0.7594, -0.6506 
3.8066, 4.9455, 2.6061, 1, -0.7595, -0.6506 
4.1953, 4.9455, 2.6062, 1, -0.7595, -0.6505 
