bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5990,  NaN, 1, -0.7519, -0.6593 
-222.0000,  NaN, -3.3088, 1, 0.9777, -0.2098 
-3.1899, -1.1987, -3.1899, 1, 0.8795, -0.4760 
-2.8012, -0.1455, -2.8012, 1, 0.7188, -0.6952 
-2.4125, 0.6115, -2.4125, 1, 0.5979, -0.8016 
-2.0238, 1.2288, -2.0238, 1, 0.4593, -0.8883 
-1.6351, 1.7609, -1.6351, 1, 0.3470, -0.9379 
-1.2464, 2.2317, -1.2464, 1, 0.2187, -0.9758 
-0.8577, 2.6448, -0.8577, 1, 0.1109, -0.9938 
-0.4690, 3.0271, -0.4690, 1, 0.0168, -0.9999 
-0.0803, 3.3632, -0.0803, 1, -0.1036, -0.9946 
0.3083, 3.6479, 0.3083, 1, -0.2104, -0.9776 
0.6970, 3.8911, 0.6970, 1, -0.3045, -0.9525 
1.0857, 4.1051, 1.0857, 1, -0.3824, -0.9240 
1.4744, 4.2936, 1.4744, 1, -0.4677, -0.8839 
1.8631, 4.4389, 1.8631, 2, -0.5726, -0.8198 
2.2518, 4.5489, 2.2516, 1, -0.6618, -0.7497 
2.6405, 4.5989, 2.6315, 1, -0.7505, -0.6609 
3.0292, 4.5990, 2.6381, 1, -0.7519, -0.6593 
3.4179, 4.5990, 2.6381, 2, -0.7519, -0.6593 
3.8066, 4.5990, 2.6378, 2, -0.7518, -0.6594 
4.1953, 4.5990, 2.6381, 2, -0.7519, -0.6593 
