bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9755,  NaN, 1, -0.7649, -0.6441 
-222.0000,  NaN, -3.1971, 1, 0.9785, -0.2064 
-3.1899, -1.9363, -3.1899, 2, 0.9639, -0.2663 
-2.8012, -0.3307, -2.8012, 1, 0.7719, -0.6357 
-2.4125, 0.5382, -2.4125, 1, 0.6353, -0.7723 
-2.0238, 1.2326, -2.0238, 1, 0.5044, -0.8635 
-1.6351, 1.8068, -1.6351, 1, 0.3810, -0.9246 
-1.2464, 2.3183, -1.2464, 1, 0.2808, -0.9598 
-0.8577, 2.7902, -0.8577, 1, 0.1785, -0.9839 
-0.4690, 3.2167, -0.4690, 1, 0.0535, -0.9986 
-0.0803, 3.5777, -0.0803, 1, -0.0517, -0.9987 
0.3083, 3.8983, 0.3083, 1, -0.1469, -0.9892 
0.6970, 4.1839, 0.6970, 2, -0.2536, -0.9673 
1.0857, 4.4324, 1.0857, 1, -0.3582, -0.9336 
1.4744, 4.6407, 1.4744, 1, -0.4488, -0.8936 
1.8631, -1.7756, 1.8631, 2, -0.1931, 0.9812 
2.2518, 4.9239, 2.2518, 1, -0.6452, -0.7640 
2.6405, 4.9741, 2.6394, 1, -0.7469, -0.6649 
3.0292, 4.9755, 2.7125, 1, -0.7649, -0.6441 
3.4179, 4.9755, 2.7125, 1, -0.7649, -0.6441 
3.8066, 4.9755, 2.7125, 1, -0.7649, -0.6441 
4.1953, 4.9755, 2.7125, 1, -0.7649, -0.6441 
