bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9444,  NaN, 1, 0.7718, 0.6359 
-222.0000,  NaN, -3.1478, 1, 0.4948, -0.8690 
-2.9413, 0.5192, -2.9413, 2, 0.7690, -0.6393 
-2.5789, 0.5379, -2.7714, 2, 0.8401, -0.5424 
-2.2165, 0.5379, -2.7714, 2, 0.8401, -0.5424 
-1.8541, 0.5379, -2.7714, 2, 0.8401, -0.5424 
-1.4917, 0.6931, -1.4917, 2, 0.9969, -0.0789 
-1.1292, 0.7221, -1.1292, 2, 0.9995, 0.0302 
-0.7668, 0.7554, -0.7668, 2, 0.9890, 0.1481 
-0.4044, 0.8156, -0.4044, 2, 0.9733, 0.2297 
-0.0420, 0.8471, -0.0440, 2, 0.9490, 0.3154 
0.3205, 0.8581, 0.3205, 1, 0.9156, 0.4021 
0.6829, 0.8984, 0.6829, 1, 0.8766, 0.4813 
1.0453, 0.9309, 1.0453, 2, 0.8241, 0.5664 
1.4077, 0.9444, 1.3392, 1, 0.7718, 0.6359 
1.7701, 0.9444, 1.3392, 2, 0.7718, 0.6359 
2.1326, 0.9444, 1.3392, 1, 0.7718, 0.6359 
2.4950, 0.9444, 1.3391, 1, 0.7718, 0.6359 
2.8574, 0.9444, 1.3392, 2, 0.7718, 0.6359 
3.2198, 0.9444, 1.3392, 1, 0.7718, 0.6359 
3.5822, 0.9444, 1.3392, 2, 0.7718, 0.6359 
3.9447, 0.9444, 1.3392, 2, 0.7718, 0.6359 
