bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3629,  NaN, 1, -0.5389, 0.8423 
-222.0000,  NaN, -0.5737, 1, -0.5993, -0.8005 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.5434, -0.4959, 2, -0.8373, -0.5468 
-0.3785, 0.7059, -0.3785, 1, -0.9187, -0.3950 
-0.2611, 0.8348, -0.2611, 2, -0.9726, -0.2324 
-0.1436, 0.9469, -0.1436, 1, -0.9963, -0.0858 
-0.0262, 1.0600, -0.0262, 1, -0.9971, 0.0767 
0.0912, 1.1175, 0.0912, 1, -0.9834, 0.1814 
0.2086, 1.1702, 0.2086, 1, -0.9581, 0.2864 
0.3261, 1.2227, 0.3261, 1, -0.9230, 0.3848 
0.4435, 1.2628, 0.4435, 1, -0.8751, 0.4839 
0.5609, 1.2933, 0.5609, 2, -0.8247, 0.5656 
0.6783, 1.3181, 0.6783, 1, -0.7648, 0.6443 
0.7958, 1.3420, 0.7957, 2, -0.6791, 0.7340 
0.9132, 1.3595, 0.9132, 2, -0.5938, 0.8046 
1.0306, 1.3629, 0.9869, 1, -0.5389, 0.8423 
1.1481, 1.3629, 0.9869, 1, -0.5389, 0.8423 
1.2655, 1.3629, 0.9869, 1, -0.5389, 0.8423 
1.3829, 1.3629, 0.9869, 1, -0.5389, 0.8423 
1.5003, 1.3629, 0.9869, 1, -0.5389, 0.8423 
1.6178, 1.3629, 0.9869, 1, -0.5389, 0.8423 
