bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4487,  NaN, 1, -0.4325, 0.9016 
-222.0000,  NaN, -2.9806, 1, 0.5725, 0.8199 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.7348, -2.6238, 1, 0.1597, 0.9872 
-2.2572, 4.1443, -2.2572, 2, -0.0462, 0.9989 
-1.8906, 4.3406, -1.8906, 2, -0.2133, 0.9770 
-1.5240, 4.4289, -1.5240, 2, -0.3451, 0.9386 
-1.1574, 4.4487, -1.2526, 1, -0.4325, 0.9016 
-0.7908, 4.4487, -1.2527, 1, -0.4325, 0.9016 
-0.4243, 4.4487, -1.2526, 1, -0.4325, 0.9016 
-0.0577, 4.4487, -1.2526, 2, -0.4325, 0.9016 
0.3089, 4.4487, -1.2526, 2, -0.4325, 0.9016 
0.6755, 4.4487, -1.2526, 1, -0.4325, 0.9016 
1.0421, 4.4487, -1.2526, 1, -0.4325, 0.9016 
1.4087, 4.4487, -1.2526, 1, -0.4325, 0.9016 
1.7752, 4.4487, -1.2526, 2, -0.4325, 0.9016 
2.1418, 4.4487, -1.2526, 2, -0.4325, 0.9016 
2.5084, 4.4487, -1.2526, 2, -0.4325, 0.9016 
2.8750, 4.4487, -1.2526, 1, -0.4325, 0.9016 
3.2416, 4.4487, -1.2526, 2, -0.4325, 0.9016 
3.6082, 4.4487, -1.2526, 1, -0.4325, 0.9016 
3.9748, 4.4487, -1.2526, 1, -0.4325, 0.9016 
