bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.6365,  NaN, 1, 0.7405, -0.6721 
-222.0000,  NaN, -0.9026, 1, 0.7986, -0.6018 
-0.8396, 3.6365, -0.8817, 1, 0.7405, -0.6721 
-0.6980, 3.6365, -0.8817, 1, 0.7405, -0.6721 
-0.5564, 3.6365, -0.8817, 1, 0.7405, -0.6721 
-0.4148, 3.6365, -0.8817, 1, 0.7405, -0.6721 
-0.2732, 3.6365, -0.8817, 2, 0.7405, -0.6721 
-0.1316, 3.6365, -0.8817, 1, 0.7405, -0.6721 
0.0100, 3.6365, -0.8817, 2, 0.7405, -0.6721 
0.1516, 3.6365, -0.8817, 2, 0.7405, -0.6721 
0.2932, 3.6365, -0.8817, 2, 0.7405, -0.6721 
0.4348, 3.6365, -0.8817, 2, 0.7405, -0.6721 
0.5764, 3.6365, -0.8817, 1, 0.7405, -0.6721 
0.7180, 3.6365, -0.8817, 1, 0.7405, -0.6721 
0.8596, 3.6365, -0.8817, 1, 0.7405, -0.6721 
1.0012, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.1428, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.2844, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.4260, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.5676, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.7092, 3.6365, -0.8817, 2, 0.7405, -0.6721 
1.8508, 3.6365, -0.8817, 2, 0.7405, -0.6721 
