bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.8971,  NaN, 1, -0.7482, -0.6635 
-222.0000,  NaN, -3.1486, 1, 0.9780, -0.2085 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.3669, -2.8012, 2, 0.8023, -0.5970 
-2.4125, 0.5352, -2.4125, 1, 0.6458, -0.7635 
-2.0238, 1.2212, -2.0238, 1, 0.4958, -0.8684 
-1.6351, 1.7778, -1.6351, 1, 0.3519, -0.9360 
-1.2464, 2.2684, -1.2464, 1, 0.2309, -0.9730 
-0.8577, 2.7080, -0.8577, 1, 0.1348, -0.9909 
-0.4690, 3.1089, -0.4690, 1, 0.0418, -0.9991 
-0.0803, 3.4715, -0.0803, 1, -0.0551, -0.9985 
0.3083, 3.7962, 0.3083, 1, -0.1621, -0.9868 
0.6970, 4.0811, 0.6970, 1, -0.2641, -0.9645 
1.0857, 4.3204, 1.0857, 1, -0.3710, -0.9286 
1.4744, 4.5257, 1.4744, 1, -0.4484, -0.8938 
1.8631, 4.7004, 1.8631, 1, -0.5265, -0.8502 
2.2518, 4.8295, 2.2518, 1, -0.6274, -0.7787 
2.6405, 4.8954, 2.6396, 2, -0.7287, -0.6849 
3.0292, 4.8971, 2.7197, 1, -0.7482, -0.6635 
3.4179, 4.8971, 2.7197, 1, -0.7482, -0.6635 
3.8066, 4.8971, 2.7197, 1, -0.7482, -0.6635 
4.1953, 4.8971, 2.7197, 1, -0.7482, -0.6635 
