bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5845,  NaN, 1, -0.7589, -0.6512 
-222.0000,  NaN, -3.3382, 1, 0.9693, -0.2458 
-3.1899, -0.6276, -3.1899, 1, 0.8582, -0.5132 
-2.8012, 0.3691, -2.8012, 1, 0.6812, -0.7321 
-2.4125, 1.0686, -2.4125, 1, 0.5077, -0.8616 
-2.0238, 1.6206, -2.0238, 1, 0.3720, -0.9282 
-1.6351, 2.1011, -1.6351, 1, 0.2688, -0.9632 
-1.2464, 2.5433, -1.2464, 1, 0.1755, -0.9845 
-0.8577, 2.9412, -0.8577, 1, 0.0751, -0.9972 
-0.4690, 3.3010, -0.4690, 1, -0.0224, -0.9997 
-0.0803, 3.6179, -0.0803, 1, -0.1234, -0.9924 
0.3083, 3.8969, 0.3083, 1, -0.2204, -0.9754 
0.6970, 4.1340, 0.6970, 1, -0.3424, -0.9396 
1.0857, 4.3193, 1.0857, 1, -0.4703, -0.8825 
1.4744, 4.4545, 1.4744, 1, -0.5789, -0.8154 
1.8631, 4.5448, 1.8629, 1, -0.6621, -0.7494 
2.2518, -1.5246, 2.2518, 2, -0.2080, 0.9781 
2.6405, 4.5845, 2.3629, 1, -0.7589, -0.6512 
3.0292, 4.5845, 2.3626, 1, -0.7588, -0.6513 
3.4179, 4.5845, 2.3631, 1, -0.7589, -0.6512 
3.8066, 4.5845, 2.3632, 1, -0.7589, -0.6512 
4.1953, 4.5845, 2.3632, 1, -0.7589, -0.6512 
