bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9503,  NaN, 1, -0.7576, -0.6527 
-222.0000,  NaN, -3.2133, 1, 0.9778, -0.2096 
-3.1899, -1.7608, -3.1899, 1, 0.9468, -0.3219 
-2.8012, -0.2184, -2.8012, 1, 0.7769, -0.6296 
-2.4125, 0.6291, -2.4125, 1, 0.6348, -0.7726 
-2.0238, 1.3028, -2.0238, 1, 0.5174, -0.8557 
-1.6351, 1.8665, -1.6351, 1, 0.3873, -0.9219 
-1.2464, 2.3657, -1.2464, 1, 0.2602, -0.9656 
-0.8577, 2.8065, -0.8577, 1, 0.1580, -0.9874 
-0.4690, 3.2061, -0.4690, 1, 0.0531, -0.9986 
-0.0803, 3.5611, -0.0803, 1, -0.0574, -0.9984 
0.3083, 3.8730, 0.3083, 1, -0.1513, -0.9885 
0.6970, 4.1487, 0.6970, 1, -0.2556, -0.9668 
1.0857, 4.3849, 1.0857, 1, -0.3492, -0.9371 
1.4744, 4.5926, 1.4744, 1, -0.4487, -0.8937 
1.8631, 4.7592, 1.8631, 2, -0.5427, -0.8399 
2.2518, 4.8776, 2.2516, 1, -0.6242, -0.7812 
2.6405, -0.8598, 2.6405, 2, -0.3885, 0.9214 
3.0292, 4.9503, 2.8103, 1, -0.7576, -0.6527 
3.4179, 4.9503, 2.8103, 1, -0.7576, -0.6527 
3.8066, 4.9503, 2.8102, 1, -0.7576, -0.6527 
4.1953, 4.9503, 2.8103, 1, -0.7576, -0.6527 
