bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 2.0102,  NaN, 1, 0.9446, 0.3283 
-222.0000,  NaN, 0.0750, 2, -0.5302, -0.8478 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.5352, 0.0779, 2, -0.4887, -0.8725 
0.1286, 0.1340, 0.1286, 1, -0.0134, -0.9999 
0.1794, 0.3072, 0.1794, 1, 0.1086, -0.9941 
0.2301, 0.4215, 0.2301, 2, 0.2032, -0.9791 
0.2808, 0.5639, 0.2808, 1, 0.3132, -0.9497 
0.3315, 0.7303, 0.3315, 1, 0.4329, -0.9015 
0.3823, 0.9057, 0.3823, 1, 0.5418, -0.8405 
0.4330, 1.0380, 0.4330, 1, 0.6117, -0.7911 
0.4837, 1.1568, 0.4837, 1, 0.6707, -0.7417 
0.5345, 1.2746, 0.5345, 1, 0.7332, -0.6800 
0.5852, 1.3803, 0.5852, 2, 0.7940, -0.6079 
0.6359, 1.4918, 0.6359, 1, 0.8546, -0.5193 
0.6866, 1.6175, 0.6866, 1, 0.9161, -0.4010 
0.7374, 1.7005, 0.7374, 1, 0.9482, -0.3177 
0.7881, 1.8026, 0.7881, 2, 0.9821, -0.1884 
0.8388, 1.8949, 0.8388, 1, 0.9997, -0.0249 
0.8895, 0.7595, 0.8895, 2, -0.1117, 0.9937 
0.9403, 2.0102, 0.8907, 1, 0.9446, 0.3283 
0.9910, 2.0102, 0.8907, 1, 0.9446, 0.3283 
