bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.9620,  NaN, 1, 0.7260, -0.6877 
-222.0000,  NaN, -0.7416, 1, 0.9588, -0.2842 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.9388, -0.6980, 0, 0.7871, -0.6169 
-0.5564, 3.9620, -0.6566, 1, 0.7260, -0.6877 
-0.4148, 3.9620, -0.6566, 1, 0.7260, -0.6877 
-0.2732, 3.9620, -0.6566, 1, 0.7260, -0.6877 
-0.1316, 3.9620, -0.6566, 1, 0.7260, -0.6877 
0.0100, 3.9620, -0.6566, 2, 0.7260, -0.6877 
0.1516, 3.9620, -0.6566, 2, 0.7260, -0.6877 
0.2932, 3.9620, -0.6566, 2, 0.7260, -0.6877 
0.4348, 3.9620, -0.6566, 2, 0.7260, -0.6877 
0.5764, 3.9620, -0.6566, 1, 0.7260, -0.6877 
0.7180, 3.9620, -0.6566, 1, 0.7260, -0.6877 
0.8596, 3.9620, -0.6566, 2, 0.7260, -0.6877 
1.0012, 3.9620, -0.6566, 1, 0.7260, -0.6877 
1.1428, 3.9620, -0.6566, 2, 0.7260, -0.6877 
1.2844, 3.9620, -0.6566, 1, 0.7260, -0.6877 
1.4260, 3.9620, -0.6566, 1, 0.7260, -0.6877 
1.5676, 3.9620, -0.6566, 2, 0.7260, -0.6877 
1.7092, 3.9620, -0.6566, 2, 0.7260, -0.6877 
1.8508, 3.9620, -0.6566, 2, 0.7260, -0.6877 
