bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9166,  NaN, 1, 0.9536, 0.3009 
-222.0000,  NaN, 0.0644, 2, -0.3599, -0.9330 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.1425, 0.0779, 1, -0.2230, -0.9748 
0.1286, 0.0882, 0.1286, 1, -0.0056, -1.0000 
0.1794, 0.3311, 0.1794, 1, 0.2123, -0.9772 
0.2301, 0.6115, 0.2301, 1, 0.3669, -0.9303 
0.2808, 0.8352, 0.2808, 1, 0.4921, -0.8706 
0.3315, 1.0276, 0.3315, 1, 0.6270, -0.7790 
0.3823, 1.1141, 0.3823, 2, 0.6832, -0.7302 
0.4330, 1.1927, 0.4330, 1, 0.7296, -0.6838 
0.4837, 1.3385, 0.4837, 2, 0.8107, -0.5855 
0.5345, 1.4818, 0.5345, 1, 0.8868, -0.4622 
0.5852, 1.6066, 0.5852, 2, 0.9367, -0.3501 
0.6359, 1.7055, 0.6359, 1, 0.9712, -0.2382 
0.6866, 1.8084, 0.6866, 2, 0.9979, -0.0649 
0.7374, 0.1063, 0.7374, 2, -0.5554, 0.8316 
0.7881, 1.8647, 0.7881, 1, 0.9950, 0.1002 
0.8388, 1.8966, 0.8388, 1, 0.9801, 0.1987 
0.8895, 1.9166, 0.8677, 2, 0.9536, 0.3009 
0.9403, 1.9166, 0.8677, 1, 0.9536, 0.3009 
0.9910, 1.9166, 0.8677, 1, 0.9536, 0.3009 
