bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9444,  NaN, 1, 0.9149, 0.4036 
-222.0000,  NaN, 0.0217, 1, -0.5705, -0.8213 
0.0272, -0.7066, 0.0272, 1, -0.5282, -0.8491 
0.0779, -0.5287, 0.0779, 2, -0.3516, -0.9362 
0.1286, -0.3174, 0.1286, 1, -0.1685, -0.9857 
0.1794, 0.2095, 0.1794, 1, 0.2368, -0.9715 
0.2301, 0.3765, 0.2301, 1, 0.3451, -0.9386 
0.2808, 0.6009, 0.2808, 1, 0.4706, -0.8824 
0.3315, 0.8937, 0.3315, 2, 0.6142, -0.7891 
0.3823, 1.0314, 0.3823, 1, 0.6863, -0.7274 
0.4330, 1.1960, 0.4330, 1, 0.7705, -0.6374 
0.4837, 1.4028, 0.4837, 1, 0.8510, -0.5251 
0.5345, 1.5814, 0.5345, 1, 0.9143, -0.4050 
0.5852, 1.7134, 0.5852, 2, 0.9682, -0.2504 
0.6359, 1.8369, 0.6359, 2, 0.9959, -0.0909 
0.6866, 1.8846, 0.6866, 1, 1.0000, 0.0069 
0.7374, 1.9149, 0.7374, 1, 0.9954, 0.0954 
0.7881, 1.9315, 0.7881, 1, 0.9820, 0.1891 
0.8388, 1.9426, 0.8388, 1, 0.9491, 0.3149 
0.8895, 1.9444, 0.8527, 1, 0.9149, 0.4036 
0.9403, 1.9444, 0.8527, 1, 0.9149, 0.4036 
0.9910, 1.9444, 0.8527, 1, 0.9149, 0.4036 
