bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7577,  NaN, 1, -0.7511, -0.6601 
-222.0000,  NaN, -3.2785, 1, 0.9788, -0.2048 
-3.1899, -1.3303, -3.1899, 1, 0.9106, -0.4133 
-2.8012, -0.1360, -2.8012, 1, 0.7364, -0.6765 
-2.4125, 0.6456, -2.4125, 1, 0.6310, -0.7757 
-2.0238, 1.3065, -2.0238, 1, 0.5250, -0.8511 
-1.6351, 1.8774, -1.6351, 1, 0.4049, -0.9144 
-1.2464, 2.3707, -1.2464, 1, 0.2838, -0.9589 
-0.8577, 2.8077, -0.8577, 1, 0.1805, -0.9836 
-0.4690, 3.1944, -0.4690, 1, 0.0578, -0.9983 
-0.0803, 3.5288, -0.0803, 1, -0.0602, -0.9982 
0.3083, 3.8234, 0.3083, 1, -0.1757, -0.9844 
0.6970, 4.0740, 0.6970, 1, -0.2933, -0.9560 
1.0857, 4.2937, 1.0857, 1, -0.3877, -0.9218 
1.4744, 4.4729, 1.4744, 1, -0.4710, -0.8821 
1.8631, 4.6124, 1.8631, 1, -0.5623, -0.8269 
2.2518, 4.7059, 2.2518, 1, -0.6474, -0.7621 
2.6405, 4.7534, 2.6398, 1, -0.7239, -0.6899 
3.0292, 4.7577, 2.7849, 1, -0.7511, -0.6601 
3.4179, 4.7577, 2.7849, 1, -0.7511, -0.6602 
3.8066, 4.7577, 2.7849, 1, -0.7511, -0.6601 
4.1953, 4.7577, 2.7849, 1, -0.7511, -0.6602 
