bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5763,  NaN, 1, -0.3720, 0.9283 
-222.0000,  NaN, -2.7820, 1, 0.5458, 0.8379 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.5024, -2.6238, 1, 0.2478, 0.9688 
-2.2572, 4.1019, -2.2572, 1, -0.0237, 0.9997 
-1.8906, 4.4206, -1.8906, 2, -0.1792, 0.9838 
-1.5240, 4.5585, -1.5240, 1, -0.3127, 0.9498 
-1.1574, 4.5763, -1.3651, 1, -0.3720, 0.9282 
-0.7908, 4.5763, -1.3651, 1, -0.3720, 0.9283 
-0.4243, 4.5763, -1.3651, 2, -0.3720, 0.9283 
-0.0577, 4.5763, -1.3651, 1, -0.3720, 0.9283 
0.3089, 4.5763, -1.3651, 1, -0.3720, 0.9282 
0.6755, 4.5763, -1.3651, 2, -0.3720, 0.9282 
1.0421, 4.5763, -1.3651, 1, -0.3720, 0.9282 
1.4087, 4.5763, -1.3652, 2, -0.3719, 0.9283 
1.7752, 4.5763, -1.3652, 2, -0.3719, 0.9283 
2.1418, 4.5763, -1.3652, 2, -0.3719, 0.9283 
2.5084, 4.5763, -1.3651, 2, -0.3720, 0.9282 
2.8750, 4.5763, -1.3651, 1, -0.3720, 0.9282 
3.2416, 4.5763, -1.3651, 2, -0.3720, 0.9283 
3.6082, 4.5763, -1.3651, 1, -0.3720, 0.9282 
3.9748, 4.5763, -1.3651, 2, -0.3720, 0.9282 
