bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5187,  NaN, 1, -0.3743, 0.9273 
-222.0000,  NaN, -3.0005, 1, 0.5440, 0.8391 
-2.9904, 2.9216, -2.9904, 2, 0.4891, 0.8722 
-2.6238, 3.9867, -2.6238, 2, 0.1012, 0.9949 
-2.2572, 4.3132, -2.2572, 2, -0.1064, 0.9943 
-1.8906, 4.4617, -1.8906, 2, -0.2318, 0.9728 
-1.5240, 4.5147, -1.5240, 2, -0.3381, 0.9411 
-1.1574, 4.5187, -1.3894, 1, -0.3743, 0.9273 
-0.7908, 4.5187, -1.3895, 1, -0.3743, 0.9273 
-0.4243, 4.5187, -1.3894, 1, -0.3743, 0.9273 
-0.0577, 4.5187, -1.3894, 1, -0.3743, 0.9273 
0.3089, 4.5187, -1.3894, 1, -0.3743, 0.9273 
0.6755, 4.5187, -1.3894, 1, -0.3743, 0.9273 
1.0421, 4.5187, -1.3895, 2, -0.3743, 0.9273 
1.4087, 4.5187, -1.3894, 1, -0.3743, 0.9273 
1.7752, 4.5187, -1.3895, 2, -0.3743, 0.9273 
2.1418, 4.5187, -1.3895, 2, -0.3743, 0.9273 
2.5084, 4.5187, -1.3894, 1, -0.3743, 0.9273 
2.8750, 4.5187, -1.3895, 2, -0.3743, 0.9273 
3.2416, 4.5187, -1.3895, 2, -0.3743, 0.9273 
3.6082, 4.5187, -1.3894, 1, -0.3743, 0.9273 
3.9748, 4.5187, -1.3894, 1, -0.3743, 0.9273 
