bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7197,  NaN, 1, -0.8287, 0.5597 
-222.0000,  NaN, -2.9141, 1, 0.3758, 0.9267 
-2.8543, 1.0219, -2.8543, 1, 0.1809, 0.9835 
-2.5020, 1.3377, -2.5020, 1, -0.1114, 0.9938 
-2.1497, 1.5081, -2.1498, 2, -0.2920, 0.9564 
-1.7975, 1.5719, -1.7975, 2, -0.3944, 0.9189 
-1.4452, 1.6155, -1.4452, 1, -0.4835, 0.8753 
-1.0930, 1.6567, -1.0930, 1, -0.5866, 0.8099 
-0.7407, 1.7062, -0.7408, 0, -0.6684, 0.7438 
-0.3885, 1.7088, -0.6532, 2, -0.6858, 0.7278 
-0.0362, 1.7088, -0.6532, 1, -0.6858, 0.7278 
0.3160, 1.7088, -0.6531, 2, -0.6858, 0.7278 
0.6683, 1.7088, -0.6534, 2, -0.6858, 0.7278 
1.0205, 1.7088, -0.6531, 2, -0.6858, 0.7278 
1.3728, 1.7088, -0.6531, 1, -0.6858, 0.7278 
1.7250, 1.7088, -0.6531, 2, -0.6858, 0.7278 
2.0773, 1.7088, -0.6531, 2, -0.6858, 0.7278 
2.4295, 1.7197, 0.1973, 2, -0.8285, 0.5600 
2.7818, 1.7197, 0.1974, 2, -0.8285, 0.5600 
3.1340, 1.7088, -0.6531, 2, -0.6858, 0.7278 
3.4863, 1.7197, 0.1983, 2, -0.8287, 0.5597 
3.8385, 1.7197, 0.1984, 2, -0.8287, 0.5597 
