bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6976,  NaN, 1, -0.9271, 0.3747 
-222.0000,  NaN, -2.7827, 1, 0.3945, 0.9189 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 0.9992, -2.5020, 1, 0.0689, 0.9976 
-2.1497, 1.1850, -2.1497, 1, -0.1275, 0.9918 
-1.7975, 1.3590, -1.7975, 1, -0.2916, 0.9566 
-1.4452, 1.4977, -1.4452, 1, -0.4292, 0.9032 
-1.0930, 1.5727, -1.0930, 2, -0.5380, 0.8430 
-0.7407, 1.5996, -0.7410, 1, -0.6172, 0.7868 
-0.3885, 1.6441, -0.3885, 1, -0.6936, 0.7203 
-0.0362, 1.6539, -0.0363, 1, -0.7625, 0.6470 
0.3160, 1.6671, 0.3160, 1, -0.8346, 0.5509 
0.6683, 1.6901, 0.6683, 1, -0.8978, 0.4403 
1.0205, 1.6976, 0.8883, 1, -0.9271, 0.3747 
1.3728, 1.6976, 0.8883, 1, -0.9271, 0.3747 
1.7250, 1.6976, 0.8883, 1, -0.9271, 0.3747 
2.0773, 1.6976, 0.8883, 1, -0.9271, 0.3747 
2.4295, 1.6976, 0.8884, 1, -0.9271, 0.3747 
2.7818, 1.6976, 0.8883, 1, -0.9271, 0.3747 
3.1340, 1.6976, 0.8883, 2, -0.9271, 0.3747 
3.4863, 1.6976, 0.8883, 2, -0.9271, 0.3747 
3.8385, 1.6976, 0.8883, 2, -0.9271, 0.3747 
