bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.4172,  NaN, 1, -0.3845, 0.9231 
-222.0000,  NaN, -0.6074, 1, -0.6565, -0.7543 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.6166, -0.4959, 1, -0.9140, -0.4057 
-0.3785, 0.7637, -0.3785, 2, -0.9749, -0.2227 
-0.2611, 0.8687, -0.2611, 1, -0.9962, -0.0871 
-0.1436, 0.9685, -0.1436, 1, -0.9969, 0.0789 
-0.0262, 1.0815, -0.0262, 1, -0.9778, 0.2093 
0.0912, 1.1594, 0.0912, 1, -0.9493, 0.3145 
0.2086, 1.2297, 0.2086, 2, -0.9029, 0.4298 
0.3261, 1.2857, 0.3261, 2, -0.8558, 0.5173 
0.4435, 1.3328, 0.4435, 2, -0.8087, 0.5883 
0.5609, 1.3599, 0.5609, 1, -0.7478, 0.6640 
0.6783, 1.3833, 0.6783, 1, -0.6759, 0.7370 
0.7958, 1.3979, 0.7958, 1, -0.5998, 0.8001 
0.9132, 1.4106, 0.9132, 1, -0.5020, 0.8649 
1.0306, 1.4172, 1.0234, 1, -0.3846, 0.9231 
1.1481, 1.4172, 1.0235, 1, -0.3845, 0.9231 
1.2655, 1.4172, 1.0235, 1, -0.3845, 0.9231 
1.3829, 1.4172, 1.0235, 1, -0.3845, 0.9231 
1.5003, 1.4172, 1.0235, 1, -0.3845, 0.9231 
1.6178, 1.4172, 1.0235, 1, -0.3845, 0.9231 
