bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7099,  NaN, 1, -0.8430, 0.5379 
-222.0000,  NaN, -2.8770, 1, 0.4230, 0.9061 
-2.8543, 0.7492, -2.8543, 2, 0.3495, 0.9370 
-2.5020, 1.1472, -2.5020, 1, -0.0815, 0.9967 
-2.1497, 1.4264, -2.1497, 1, -0.3402, 0.9404 
-1.7975, 1.5263, -1.7975, 2, -0.4757, 0.8796 
-1.4452, 1.5852, -1.4452, 2, -0.5866, 0.8099 
-1.0930, 1.6387, -1.0930, 2, -0.6709, 0.7416 
-0.7407, 1.6882, -0.7407, 1, -0.7399, 0.6727 
-0.3885, 1.7055, -0.3886, 2, -0.8026, 0.5965 
-0.0362, 1.7099, -0.1191, 1, -0.8430, 0.5379 
0.3160, 1.7099, -0.1191, 1, -0.8430, 0.5379 
0.6683, 1.7099, -0.1191, 2, -0.8430, 0.5379 
1.0205, 1.7099, -0.1192, 1, -0.8430, 0.5379 
1.3728, 1.7099, -0.1191, 1, -0.8430, 0.5379 
1.7250, 1.7099, -0.1191, 2, -0.8430, 0.5379 
2.0773, 1.7099, -0.1191, 2, -0.8430, 0.5379 
2.4295, 1.7099, -0.1191, 2, -0.8430, 0.5379 
2.7818, 1.7099, -0.1191, 2, -0.8430, 0.5379 
3.1340, 1.7099, -0.1191, 1, -0.8430, 0.5379 
3.4863, 1.7099, -0.1199, 2, -0.8429, 0.5381 
3.8385, 1.7099, -0.1192, 2, -0.8430, 0.5379 
