bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.4078,  NaN, 1, 0.2779, -0.9606 
-222.0000,  NaN, -1.9581, 1, 0.0819, -0.9966 
-1.8087, 1.4051, -1.9577, 2, 0.0640, -0.9979 
-1.5653, 1.4078, -1.9174, 1, 0.2777, -0.9607 
-1.3219, 1.4078, -1.9173, 1, 0.2779, -0.9606 
-1.0785, 1.4078, -1.9173, 2, 0.2779, -0.9606 
-0.8351, 1.4078, -1.9173, 1, 0.2779, -0.9606 
-0.5917, 1.4078, -1.9173, 2, 0.2779, -0.9606 
-0.3483, 1.4078, -1.9173, 1, 0.2779, -0.9606 
-0.1049, 1.4078, -1.9173, 1, 0.2779, -0.9606 
0.1385, 1.4078, -1.9173, 1, 0.2779, -0.9606 
0.3819, 1.4078, -1.9173, 1, 0.2779, -0.9606 
0.6253, 1.4078, -1.9173, 1, 0.2779, -0.9606 
0.8687, 1.4078, -1.9173, 2, 0.2779, -0.9606 
1.1121, 1.4078, -1.9173, 1, 0.2779, -0.9606 
1.3555, 1.4078, -1.9173, 2, 0.2779, -0.9606 
1.5989, 1.4078, -1.9173, 2, 0.2779, -0.9606 
1.8423, 1.4078, -1.9173, 1, 0.2779, -0.9606 
2.0857, 1.4078, -1.9173, 1, 0.2779, -0.9606 
2.3291, 1.4078, -1.9173, 1, 0.2779, -0.9606 
2.5725, 1.4078, -1.9173, 1, 0.2779, -0.9606 
2.8159, 1.4078, -1.9173, 1, 0.2779, -0.9606 
