bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3314,  NaN, 1, -0.6406, 0.7679 
-222.0000,  NaN, -0.6443, 1, -0.5397, -0.8418 
-0.6133, 0.3320, -0.6133, 0, -0.7482, -0.6635 
-0.4959, 0.5049, -0.4959, 1, -0.8925, -0.4510 
-0.3785, 0.6675, -0.3785, 1, -0.9610, -0.2764 
-0.2611, 0.7682, -0.2611, 1, -0.9904, -0.1384 
-0.1436, 0.8683, -0.1436, 1, -0.9999, -0.0142 
-0.0262, 0.9761, -0.0262, 2, -0.9926, 0.1216 
0.0912, 1.0602, 0.0912, 1, -0.9752, 0.2215 
0.2086, 1.1344, 0.2086, 1, -0.9470, 0.3213 
0.3261, 1.2055, 0.3261, 1, -0.9072, 0.4207 
0.4435, 1.2659, 0.4435, 1, -0.8532, 0.5216 
0.5609, 1.3076, 0.5609, 2, -0.7639, 0.6454 
0.6783, 1.3266, 0.6783, 1, -0.6873, 0.7264 
0.7958, 1.3314, 0.7577, 2, -0.6406, 0.7679 
0.9132, 1.3314, 0.7577, 2, -0.6406, 0.7679 
1.0306, 1.3314, 0.7577, 1, -0.6406, 0.7679 
1.1481, 1.3314, 0.7577, 1, -0.6406, 0.7679 
1.2655, 1.3314, 0.7577, 1, -0.6406, 0.7679 
1.3829, 1.3314, 0.7577, 1, -0.6406, 0.7679 
1.5003, 1.3314, 0.7577, 1, -0.6406, 0.7679 
1.6178, 1.3314, 0.7577, 2, -0.6406, 0.7679 
