bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7479,  NaN, 1, -0.9270, 0.3751 
-222.0000,  NaN, -2.6409, 1, 0.3063, 0.9519 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 0.8603, -2.5020, 1, 0.0714, 0.9974 
-2.1497, 1.1584, -2.1497, 1, -0.1747, 0.9846 
-1.7975, 1.3138, -1.7975, 1, -0.3665, 0.9304 
-1.4452, 1.4577, -1.4452, 1, -0.5365, 0.8439 
-1.0930, 1.5726, -1.0930, 1, -0.6379, 0.7702 
-0.7407, 1.6451, -0.7407, 0, -0.7241, 0.6897 
-0.3885, 1.6882, -0.3885, 1, -0.7911, 0.6117 
-0.0362, 1.7267, -0.0362, 2, -0.8611, 0.5085 
0.3160, 1.7457, 0.3152, 1, -0.9112, 0.4119 
0.6683, 1.7479, 0.4389, 2, -0.9270, 0.3751 
1.0205, 1.7479, 0.4389, 2, -0.9270, 0.3751 
1.3728, 1.7479, 0.4388, 2, -0.9270, 0.3751 
1.7250, 1.7479, 0.4389, 2, -0.9270, 0.3751 
2.0773, 1.7479, 0.4389, 2, -0.9270, 0.3751 
2.4295, 1.7479, 0.4389, 2, -0.9270, 0.3751 
2.7818, 1.7479, 0.4389, 2, -0.9270, 0.3751 
3.1340, 1.7479, 0.4389, 2, -0.9270, 0.3751 
3.4863, 1.7479, 0.4389, 2, -0.9270, 0.3751 
3.8385, 1.7479, 0.4389, 2, -0.9270, 0.3751 
