bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3082,  NaN, 1, -0.4655, 0.8850 
-222.0000,  NaN, -0.6270, 1, -0.6103, -0.7921 
-0.6133, 0.3798, -0.6133, 0, -0.7252, -0.6885 
-0.4959, 0.5824, -0.4959, 1, -0.9101, -0.4144 
-0.3785, 0.6960, -0.3785, 1, -0.9773, -0.2117 
-0.2611, 0.7932, -0.2611, 1, -0.9992, -0.0400 
-0.1436, 0.8892, -0.1436, 1, -0.9943, 0.1062 
-0.0262, 0.9631, -0.0262, 1, -0.9784, 0.2068 
0.0912, 1.0154, 0.0912, 1, -0.9532, 0.3022 
0.2086, 1.0717, 0.2086, 1, -0.9200, 0.3920 
0.3261, 1.1262, 0.3261, 1, -0.8786, 0.4775 
0.4435, 1.1838, 0.4434, 2, -0.8209, 0.5710 
0.5609, 1.2193, 0.5609, 2, -0.7572, 0.6531 
0.6783, 1.2410, 0.6783, 1, -0.6952, 0.7188 
0.7958, 1.2705, 0.7958, 1, -0.6174, 0.7866 
0.9132, 0.0317, 0.9132, 2, 0.9299, -0.3678 
1.0306, 1.3082, 0.9928, 1, -0.4655, 0.8850 
1.1481, 1.3082, 0.9928, 1, -0.4655, 0.8850 
1.2655, 1.3082, 0.9928, 1, -0.4655, 0.8850 
1.3829, 1.3082, 0.9928, 1, -0.4655, 0.8850 
1.5003, 1.3082, 0.9928, 2, -0.4655, 0.8850 
1.6178, 1.3082, 0.9928, 1, -0.4655, 0.8850 
