bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8240,  NaN, 1, 0.5688, 0.8225 
-222.0000,  NaN, -2.9896, 1, 0.4976, -0.8674 
-2.9413, 0.6125, -2.9414, 2, 0.6286, -0.7777 
-2.5789, 0.7008, -2.5869, 2, 0.8440, -0.5364 
-2.2165, 0.7008, -2.5807, 1, 0.8462, -0.5328 
-1.8541, 0.7008, -2.5807, 1, 0.8462, -0.5329 
-1.4917, 0.7595, -1.4917, 1, 0.9982, -0.0602 
-1.1292, 0.7595, -1.4795, 1, 0.9985, -0.0553 
-0.7668, 0.7595, -1.4796, 2, 0.9985, -0.0553 
-0.4044, 0.7595, -1.4795, 1, 0.9985, -0.0553 
-0.0420, 0.7595, -1.4795, 1, 0.9985, -0.0553 
0.3205, 0.7896, 0.3200, 1, 0.8764, 0.4816 
0.6829, 0.8052, 0.6827, 1, 0.8107, 0.5855 
1.0453, 0.8122, 0.9221, 2, 0.7612, 0.6485 
1.4077, 0.8122, 0.9221, 1, 0.7612, 0.6485 
1.7701, 0.8173, 1.7701, 1, 0.6046, 0.7965 
2.1326, 0.8122, 0.9221, 2, 0.7612, 0.6485 
2.4950, 0.8122, 0.9221, 2, 0.7612, 0.6485 
2.8574, 0.8122, 0.9221, 1, 0.7612, 0.6485 
3.2198, 0.8240, 1.9153, 1, 0.5688, 0.8225 
3.5822, 0.8240, 1.9153, 1, 0.5688, 0.8225 
3.9447, 0.8240, 1.9155, 1, 0.5688, 0.8225 
