bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8696,  NaN, 1, 0.9639, 0.2664 
-222.0000,  NaN, -0.0223, 2, -0.6439, -0.7651 
0.0272, -0.0797, 0.0272, 1, -0.0897, -0.9960 
0.0779, 0.0967, 0.0779, 1, 0.0441, -0.9990 
0.1286, 0.3569, 0.1286, 1, 0.2366, -0.9716 
0.1794, 0.5262, 0.1794, 1, 0.3972, -0.9177 
0.2301, 0.6340, 0.2301, 1, 0.4782, -0.8783 
0.2808, 0.7347, 0.2808, 2, 0.5577, -0.8300 
0.3315, 0.8216, 0.3315, 1, 0.6214, -0.7835 
0.3823, 0.9073, 0.3823, 2, 0.6822, -0.7312 
0.4330, 0.9824, 0.4330, 1, 0.7376, -0.6753 
0.4837, 1.0594, 0.4837, 1, 0.7813, -0.6242 
0.5345, 1.1733, 0.5345, 1, 0.8359, -0.5489 
0.5852, 1.4212, 0.5852, 1, 0.9301, -0.3674 
0.6359, 1.5569, 0.6359, 1, 0.9615, -0.2748 
0.6866, 1.7174, 0.6866, 2, 0.9944, -0.1060 
0.7374, 1.8163, 0.7374, 2, 0.9988, 0.0491 
0.7881, 1.8623, 0.7880, 2, 0.9814, 0.1922 
0.8388, 1.8696, 0.8243, 2, 0.9641, 0.2657 
0.8895, 1.8696, 0.8247, 2, 0.9639, 0.2664 
0.9403, 1.8696, 0.8246, 1, 0.9639, 0.2663 
0.9910, 1.8696, 0.8247, 2, 0.9639, 0.2664 
