bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.0055,  NaN, 1, 0.6402, 0.7682 
-222.0000,  NaN, -2.9184, 1, 0.5024, -0.8646 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.6598, -2.5796, 2, 0.8244, -0.5660 
-2.2165, 0.6974, -2.2165, 1, 0.9144, -0.4048 
-1.8541, 0.7663, -1.8541, 1, 0.9660, -0.2584 
-1.4917, 0.8347, -1.4917, 1, 0.9934, -0.1143 
-1.1292, 0.8819, -1.1292, 1, 0.9996, 0.0266 
-0.7668, 0.9351, -0.7668, 2, 0.9887, 0.1500 
-0.4044, 0.9448, -0.5699, 1, 0.9772, 0.2125 
-0.0420, 0.9448, -0.5699, 2, 0.9772, 0.2125 
0.3205, 0.9448, -0.5699, 2, 0.9772, 0.2125 
0.6829, 0.9448, -0.5699, 1, 0.9772, 0.2125 
1.0453, 0.9718, 1.0453, 1, 0.7416, 0.6709 
1.4077, 1.0038, 1.4065, 2, 0.6595, 0.7517 
1.7701, 0.9448, -0.5699, 1, 0.9772, 0.2125 
2.1326, 1.0055, 1.4843, 1, 0.6402, 0.7682 
2.4950, 1.0055, 1.4843, 2, 0.6402, 0.7682 
2.8574, 1.0055, 1.4843, 1, 0.6402, 0.7682 
3.2198, 1.0055, 1.4843, 1, 0.6402, 0.7682 
3.5822, 1.0055, 1.4843, 2, 0.6402, 0.7682 
3.9447, 1.0055, 1.4843, 1, 0.6402, 0.7682 
