bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1136,  NaN, 1, -0.6096, 0.7927 
-222.0000,  NaN, -3.5310, 1, -0.8264, 0.5631 
-3.4226, 1.0990, -3.4226, 2, -0.6931, 0.7209 
-3.0101, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-2.5977, 1.1136, -3.2936, 2, -0.6097, 0.7927 
-2.1852, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-1.7728, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-1.3604, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-0.9479, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-0.5355, 1.1136, -3.2936, 2, -0.6096, 0.7927 
-0.1230, 1.1136, -3.2936, 2, -0.6096, 0.7927 
0.2894, 1.1136, -3.2936, 1, -0.6096, 0.7927 
0.7018, 1.1136, -3.2936, 2, -0.6096, 0.7927 
1.1143, 1.1136, -3.2936, 2, -0.6096, 0.7927 
1.5267, 1.1136, -3.2936, 2, -0.6096, 0.7927 
1.9391, 1.1136, -3.2936, 2, -0.6096, 0.7927 
2.3516, 1.1136, -3.2936, 2, -0.6096, 0.7927 
2.7640, 1.1136, -3.2936, 2, -0.6096, 0.7927 
3.1765, 1.1136, -3.2936, 2, -0.6096, 0.7927 
3.5889, 1.1136, -3.2936, 2, -0.6096, 0.7927 
4.0013, 1.1136, -3.2936, 2, -0.6096, 0.7927 
4.4138, 1.1136, -3.2936, 1, -0.6096, 0.7927 
