bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7555,  NaN, 1, -0.9512, 0.3087 
-222.0000,  NaN, -2.7895, 1, 0.3453, 0.9385 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 1.1160, -2.5020, 2, -0.0333, 0.9994 
-2.1497, 1.3042, -2.1497, 2, -0.2169, 0.9762 
-1.7975, 1.4053, -1.7975, 2, -0.3677, 0.9299 
-1.4452, 1.4525, -1.4452, 1, -0.4683, 0.8836 
-1.0930, 1.5194, -1.0930, 1, -0.5675, 0.8234 
-0.7407, 1.6044, -0.7407, 1, -0.6596, 0.7516 
-0.3885, 1.6659, -0.3885, 0, -0.7434, 0.6688 
-0.0362, 1.6876, -0.0375, 0, -0.8079, 0.5894 
0.3160, 1.6975, 0.3160, 1, -0.8644, 0.5028 
0.6683, 1.7302, 0.6683, 1, -0.9169, 0.3991 
1.0205, 1.7555, 0.9212, 2, -0.9512, 0.3087 
1.3728, 1.7555, 0.9212, 2, -0.9512, 0.3087 
1.7250, 1.7555, 0.9212, 1, -0.9512, 0.3087 
2.0773, 1.7555, 0.9212, 2, -0.9512, 0.3087 
2.4295, 1.7555, 0.9212, 2, -0.9512, 0.3087 
2.7818, 1.7555, 0.9212, 1, -0.9512, 0.3087 
3.1340, 1.7555, 0.9212, 1, -0.9512, 0.3087 
3.4863, 1.7555, 0.9212, 2, -0.9512, 0.3087 
3.8385, 1.7555, 0.9212, 1, -0.9512, 0.3087 
