bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 5.0550,  NaN, 1, -0.7471, -0.6648 
-222.0000,  NaN, -3.1756, 1, 0.9752, -0.2213 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.3854, -2.8012, 1, 0.7839, -0.6209 
-2.4125, 0.4682, -2.4125, 1, 0.6454, -0.7638 
-2.0238, 1.1580, -2.0238, 1, 0.5315, -0.8470 
-1.6351, 1.7504, -1.6351, 1, 0.4275, -0.9040 
-1.2464, 2.2724, -1.2464, 1, 0.3243, -0.9460 
-0.8577, 2.7358, -0.8577, 1, 0.2026, -0.9793 
-0.4690, 3.1512, -0.4690, 1, 0.0793, -0.9969 
-0.0803, 3.5217, -0.0803, 1, -0.0295, -0.9996 
0.3083, 3.8542, 0.3083, 1, -0.1191, -0.9929 
0.6970, 4.1531, 0.6970, 1, -0.2005, -0.9797 
1.0857, 4.4227, 1.0857, 1, -0.2815, -0.9596 
1.4744, 4.6573, 1.4744, 1, -0.3771, -0.9262 
1.8631, 4.8506, 1.8631, 1, -0.4887, -0.8725 
2.2518, 4.9940, 2.2518, 1, -0.6160, -0.7877 
2.6405, 5.0519, 2.6397, 2, -0.7242, -0.6896 
3.0292, 5.0550, 2.7559, 1, -0.7470, -0.6648 
3.4179, 5.0550, 2.7558, 1, -0.7470, -0.6648 
3.8066, 5.0550, 2.7559, 1, -0.7470, -0.6648 
4.1953, 5.0550, 2.7559, 1, -0.7470, -0.6648 
