bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7902,  NaN, 1, 0.9166, 0.3998 
-222.0000,  NaN, -0.1018, 2, -0.5411, -0.8410 
0.0272, 0.0646, 0.0272, 1, 0.0711, -0.9975 
0.0779, 0.1868, 0.0779, 1, 0.1665, -0.9860 
0.1286, 0.3109, 0.1286, 1, 0.2625, -0.9649 
0.1794, 0.4116, 0.1794, 1, 0.3478, -0.9376 
0.2301, 0.5090, 0.2301, 1, 0.4395, -0.8982 
0.2808, 0.6317, 0.2808, 2, 0.5295, -0.8483 
0.3315, 0.7500, 0.3315, 1, 0.6176, -0.7865 
0.3823, 0.8860, 0.3823, 1, 0.6994, -0.7148 
0.4330, 1.0473, 0.4330, 2, 0.7644, -0.6447 
0.4837, -0.1052, 0.4837, 1, -0.7472, 0.6646 
0.5345, 1.2530, 0.5345, 1, 0.8511, -0.5250 
0.5852, 1.3405, 0.5852, 2, 0.8903, -0.4554 
0.6359, 1.4093, 0.6359, 1, 0.9219, -0.3875 
0.6866, 1.5014, 0.6866, 1, 0.9585, -0.2851 
0.7374, 1.5885, 0.7374, 1, 0.9863, -0.1647 
0.7881, 1.6615, 0.7881, 1, 0.9985, -0.0546 
0.8388, 1.7293, 0.8388, 1, 0.9960, 0.0892 
0.8895, 1.7680, 0.8895, 1, 0.9792, 0.2027 
0.9403, 1.7893, 0.9402, 1, 0.9318, 0.3631 
0.9910, 1.7902, 0.9469, 2, 0.9166, 0.3997 
