bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7490,  NaN, 1, 0.9223, 0.3865 
-222.0000,  NaN, -0.0411, 2, -0.8172, -0.5763 
0.0272, -0.6730, 0.0272, 2, -0.5055, -0.8628 
0.0779, -0.5071, 0.0779, 2, -0.3174, -0.9483 
0.1286, -0.4114, 0.1286, 1, -0.2082, -0.9781 
0.1794, -0.1818, 0.1794, 1, -0.0202, -0.9998 
0.2301, 0.0048, 0.2301, 1, 0.1037, -0.9946 
0.2808, 0.1682, 0.2808, 1, 0.2518, -0.9678 
0.3315, 0.2995, 0.3315, 1, 0.3610, -0.9326 
0.3823, 0.4882, 0.3823, 1, 0.4886, -0.8725 
0.4330, 0.7246, 0.4330, 1, 0.6369, -0.7709 
0.4837, 0.8865, 0.4837, 1, 0.7080, -0.7062 
0.5345, 1.0020, 0.5345, 1, 0.7740, -0.6332 
0.5852, 1.1390, 0.5852, 1, 0.8359, -0.5489 
0.6359, 1.2975, 0.6359, 1, 0.8966, -0.4429 
0.6866, 1.5202, 0.6866, 1, 0.9800, -0.1988 
0.7374, 1.6450, 0.7374, 1, 0.9999, -0.0100 
0.7881, 1.7102, 0.7881, 1, 0.9890, 0.1482 
0.8388, 1.7490, 0.8344, 2, 0.9223, 0.3864 
0.8895, 1.7490, 0.8344, 2, 0.9223, 0.3865 
0.9403, 1.7490, 0.8344, 2, 0.9223, 0.3865 
0.9910, 1.7490, 0.8343, 2, 0.9231, 0.3845 
