bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9401,  NaN, 1, 0.9349, -0.3550 
-222.0000,  NaN, -2.8029, 1, 0.4984, -0.8669 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.8178, -2.7904, 2, 0.4264, -0.9045 
-2.2165, 0.9207, -2.2165, 1, 0.8907, -0.4547 
-1.8541, 0.9401, -1.9544, 1, 0.9349, -0.3550 
-1.4917, 0.9401, -1.9545, 2, 0.9348, -0.3551 
-1.1292, 0.9401, -1.9544, 1, 0.9349, -0.3550 
-0.7668, 0.9401, -1.9544, 2, 0.9348, -0.3550 
-0.4044, 0.9401, -1.9544, 1, 0.9348, -0.3550 
-0.0420, 0.9401, -1.9544, 1, 0.9348, -0.3550 
0.3205, 0.9401, -1.9544, 1, 0.9348, -0.3550 
0.6829, 0.9401, -1.9544, 2, 0.9348, -0.3550 
1.0453, 0.9401, -1.9544, 1, 0.9349, -0.3550 
1.4077, 0.9401, -1.9544, 1, 0.9349, -0.3550 
1.7701, 0.9401, -1.9544, 2, 0.9349, -0.3550 
2.1326, 0.9401, -1.9544, 1, 0.9349, -0.3550 
2.4950, 0.9401, -1.9544, 1, 0.9349, -0.3550 
2.8574, 0.9401, -1.9544, 1, 0.9349, -0.3550 
3.2198, 0.9401, -1.9544, 2, 0.9349, -0.3550 
3.5822, 0.9401, -1.9544, 1, 0.9349, -0.3550 
3.9447, 0.9401, -1.9544, 1, 0.9349, -0.3550 
