bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1599,  NaN, 1, 0.9645, 0.2642 
-222.0000,  NaN, -2.9439, 1, 0.5129, -0.8584 
-2.9413, 0.6763, -2.9413, 2, 0.5494, -0.8356 
-2.5789, 0.8909, -2.5789, 1, 0.8392, -0.5438 
-2.2165, 0.9818, -2.2165, 1, 0.9343, -0.3565 
-1.8541, 1.0622, -1.8541, 1, 0.9766, -0.2152 
-1.4917, 1.1057, -1.5048, 1, 0.9960, -0.0893 
-1.1292, 1.1110, -1.1292, 1, 0.9997, 0.0259 
-0.7668, 1.1309, -0.7668, 2, 0.9935, 0.1135 
-0.4044, 1.1522, -0.4044, 2, 0.9774, 0.2113 
-0.0420, 1.1599, -0.2080, 1, 0.9645, 0.2642 
0.3205, 1.1599, -0.2081, 1, 0.9645, 0.2641 
0.6829, 1.1599, -0.2080, 1, 0.9645, 0.2642 
1.0453, 1.1599, -0.2080, 1, 0.9645, 0.2642 
1.4077, 1.1599, -0.2080, 1, 0.9645, 0.2642 
1.7701, 1.1599, -0.2080, 1, 0.9645, 0.2642 
2.1326, 1.1599, -0.2080, 1, 0.9645, 0.2642 
2.4950, 1.1599, -0.2081, 2, 0.9645, 0.2641 
2.8574, 1.1599, -0.2080, 1, 0.9645, 0.2642 
3.2198, 1.1599, -0.2080, 1, 0.9645, 0.2642 
3.5822, 1.1599, -0.2080, 1, 0.9645, 0.2642 
3.9447, 1.1599, -0.2080, 1, 0.9645, 0.2642 
