bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.7431,  NaN, 2, 0.7058, -0.7084 
-222.0000,  NaN, -0.7877, 1, 0.8806, -0.4738 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.7421, -0.6988, 0, 0.7226, -0.6912 
-0.5564, 3.7431, -0.6870, 1, 0.7058, -0.7084 
-0.4148, 3.7431, -0.6870, 2, 0.7058, -0.7084 
-0.2732, 3.7431, -0.6870, 2, 0.7058, -0.7084 
-0.1316, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.0100, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.1516, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.2932, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.4348, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.5764, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.7180, 3.7431, -0.6870, 2, 0.7058, -0.7084 
0.8596, 3.7431, -0.6870, 2, 0.7058, -0.7084 
1.0012, 3.7431, -0.6870, 1, 0.7058, -0.7084 
1.1428, 3.7431, -0.6870, 2, 0.7058, -0.7084 
1.2844, 3.7431, -0.6870, 1, 0.7058, -0.7084 
1.4260, 3.7431, -0.6870, 2, 0.7058, -0.7084 
1.5676, 3.7431, -0.6870, 2, 0.7058, -0.7084 
1.7092, 3.7431, -0.6870, 2, 0.7058, -0.7084 
1.8508, 3.7431, -0.6870, 2, 0.7058, -0.7084 
