bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5249,  NaN, 1, -0.3979, 0.9174 
-222.0000,  NaN, -2.9320, 1, 0.5829, 0.8126 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.7573, -2.6238, 1, 0.2040, 0.9790 
-2.2572, 4.2571, -2.2572, 1, -0.0264, 0.9997 
-1.8906, 4.4575, -1.8906, 2, -0.1941, 0.9810 
-1.5240, 4.5194, -1.5240, 2, -0.3381, 0.9411 
-1.1574, 4.5249, -1.3637, 2, -0.3979, 0.9174 
-0.7908, 4.5249, -1.3637, 1, -0.3979, 0.9174 
-0.4243, 4.5249, -1.3637, 1, -0.3979, 0.9174 
-0.0577, 4.5249, -1.3637, 1, -0.3979, 0.9174 
0.3089, 4.5249, -1.3637, 2, -0.3979, 0.9174 
0.6755, 4.5249, -1.3637, 1, -0.3979, 0.9174 
1.0421, 4.5249, -1.3637, 2, -0.3979, 0.9174 
1.4087, 4.5249, -1.3637, 2, -0.3979, 0.9174 
1.7752, 4.5249, -1.3638, 2, -0.3979, 0.9174 
2.1418, 4.5249, -1.3638, 2, -0.3979, 0.9174 
2.5084, 4.5249, -1.3637, 1, -0.3979, 0.9174 
2.8750, 4.5249, -1.3637, 1, -0.3979, 0.9174 
3.2416, 4.5249, -1.3638, 2, -0.3978, 0.9175 
3.6082, 4.5249, -1.3638, 1, -0.3978, 0.9175 
3.9748, 4.5249, -1.3637, 2, -0.3979, 0.9174 
