bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2678,  NaN, 1, -0.5183, 0.8552 
-222.0000,  NaN, -0.5719, 1, -0.6327, -0.7744 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4121, -0.4959, 1, -0.8522, -0.5232 
-0.3785, 0.6156, -0.3785, 2, -0.9570, -0.2901 
-0.2611, 0.7151, -0.2611, 1, -0.9918, -0.1276 
-0.1436, 0.7988, -0.1436, 1, -1.0000, 0.0062 
-0.0262, 0.9044, -0.0262, 1, -0.9901, 0.1404 
0.0912, 0.9859, 0.0912, 2, -0.9596, 0.2815 
0.2086, 1.0546, 0.2086, 2, -0.9240, 0.3823 
0.3261, 1.1021, 0.3261, 1, -0.8830, 0.4694 
0.4435, 1.1378, 0.4435, 1, -0.8303, 0.5573 
0.5609, 1.1773, 0.5609, 1, -0.7641, 0.6451 
0.6783, 1.2208, 0.6783, 2, -0.6911, 0.7227 
0.7958, 1.2521, 0.7958, 1, -0.6157, 0.7880 
0.9132, 1.2678, 0.9095, 2, -0.5183, 0.8552 
1.0306, 1.2678, 0.9096, 2, -0.5183, 0.8552 
1.1481, 1.2678, 0.9096, 1, -0.5183, 0.8552 
1.2655, 1.2678, 0.9096, 2, -0.5183, 0.8552 
1.3829, 1.2678, 0.9096, 1, -0.5183, 0.8552 
1.5003, 1.2678, 0.9096, 2, -0.5183, 0.8552 
1.6178, 1.2678, 0.9096, 1, -0.5183, 0.8552 
