bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1578,  NaN, 1, -0.8025, 0.5966 
-222.0000,  NaN, -3.3911, 1, -0.8611, 0.5084 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-3.0101, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-2.5977, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-2.1852, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-1.7728, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-1.3604, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-0.9479, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-0.5355, 1.1578, -3.3791, 2, -0.8025, 0.5966 
-0.1230, 1.1578, -3.3791, 2, -0.8025, 0.5966 
0.2894, 1.1578, -3.3791, 2, -0.8025, 0.5966 
0.7018, 1.1578, -3.3791, 2, -0.8025, 0.5966 
1.1143, 1.1578, -3.3791, 1, -0.8025, 0.5966 
1.5267, 1.1578, -3.3791, 2, -0.8025, 0.5966 
1.9391, 1.1578, -3.3791, 2, -0.8025, 0.5966 
2.3516, 1.1578, -3.3791, 2, -0.8025, 0.5966 
2.7640, 1.1578, -3.3791, 1, -0.8025, 0.5966 
3.1765, 1.1578, -3.3791, 2, -0.8025, 0.5966 
3.5889, 1.1578, -3.3791, 1, -0.8025, 0.5966 
4.0013, 1.1578, -3.3791, 1, -0.8025, 0.5966 
4.4138, 1.1578, -3.3791, 2, -0.8025, 0.5966 
