bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.3668,  NaN, 1, -0.4086, 0.9127 
-222.0000,  NaN, -2.9459, 1, 0.5958, 0.8031 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.6389, -2.6238, 1, 0.1900, 0.9818 
-2.2572, 4.0803, -2.2572, 1, -0.0321, 0.9995 
-1.8906, 4.2558, -1.8906, 2, -0.1747, 0.9846 
-1.5240, 4.3427, -1.5240, 2, -0.3229, 0.9464 
-1.1574, 4.3668, -1.3005, 1, -0.4086, 0.9127 
-0.7908, 4.3668, -1.3005, 1, -0.4086, 0.9127 
-0.4243, 4.3668, -1.3005, 1, -0.4086, 0.9127 
-0.0577, 4.3668, -1.3005, 2, -0.4086, 0.9127 
0.3089, 4.3668, -1.3005, 2, -0.4086, 0.9127 
0.6755, 4.3668, -1.3005, 1, -0.4086, 0.9127 
1.0421, 4.3668, -1.3005, 2, -0.4086, 0.9127 
1.4087, 4.3668, -1.3005, 2, -0.4086, 0.9127 
1.7752, 4.3668, -1.3005, 1, -0.4086, 0.9127 
2.1418, 4.3668, -1.3005, 1, -0.4086, 0.9127 
2.5084, 4.3668, -1.3005, 1, -0.4086, 0.9127 
2.8750, 4.3668, -1.3005, 2, -0.4086, 0.9127 
3.2416, 4.3668, -1.3005, 1, -0.4086, 0.9127 
3.6082, 4.3668, -1.3005, 1, -0.4086, 0.9127 
3.9748, 4.3668, -1.3006, 2, -0.4086, 0.9127 
