bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8848,  NaN, 1, 0.9605, 0.2784 
-222.0000,  NaN, -0.0661, 2, -0.4769, -0.8790 
0.0272, 0.0562, 0.0272, 1, -0.0275, -0.9996 
0.0779, 0.1296, 0.0779, 1, 0.0403, -0.9992 
0.1286, 0.1960, 0.1286, 1, 0.0987, -0.9951 
0.1794, 0.2738, 0.1794, 1, 0.1658, -0.9862 
0.2301, 0.4011, 0.2301, 1, 0.2625, -0.9649 
0.2808, 0.5242, 0.2808, 1, 0.3388, -0.9409 
0.3315, 0.6673, 0.3315, 1, 0.4268, -0.9043 
0.3823, 0.8122, 0.3823, 1, 0.5039, -0.8638 
0.4330, 0.9297, 0.4330, 1, 0.5841, -0.8117 
0.4837, 1.0674, 0.4837, 1, 0.6826, -0.7308 
0.5345, 1.1876, 0.5345, 1, 0.7708, -0.6371 
0.5852, 1.2923, 0.5852, 1, 0.8341, -0.5516 
0.6359, 1.3941, 0.6359, 1, 0.8835, -0.4684 
0.6866, 1.4918, 0.6866, 1, 0.9199, -0.3922 
0.7374, 1.6135, 0.7374, 1, 0.9548, -0.2972 
0.7881, 1.7124, 0.7881, 1, 0.9835, -0.1810 
0.8388, 1.8002, 0.8388, 1, 0.9996, -0.0281 
0.8895, 1.8844, 0.8895, 2, 0.9676, 0.2525 
0.9403, 1.8848, 0.8959, 1, 0.9605, 0.2784 
0.9910, 1.8848, 0.8959, 1, 0.9605, 0.2784 
