bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.5517,  NaN, 1, 0.7226, -0.6913 
-222.0000,  NaN, -1.0811, 1, 0.7840, -0.6207 
-0.8396, 3.5517, -1.0612, 2, 0.7226, -0.6913 
-0.6980, 3.5517, -1.0612, 2, 0.7226, -0.6913 
-0.5564, 3.5517, -1.0612, 2, 0.7226, -0.6913 
-0.4148, 3.5517, -1.0612, 2, 0.7226, -0.6913 
-0.2732, 3.5517, -1.0612, 2, 0.7226, -0.6913 
-0.1316, 3.5517, -1.0612, 2, 0.7226, -0.6912 
0.0100, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.1516, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.2932, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.4348, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.5764, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.7180, 3.5517, -1.0612, 2, 0.7226, -0.6913 
0.8596, 3.5517, -1.0612, 1, 0.7226, -0.6913 
1.0012, 3.5517, -1.0612, 2, 0.7226, -0.6913 
1.1428, 3.5517, -1.0612, 2, 0.7226, -0.6913 
1.2844, 3.5517, -1.0612, 2, 0.7226, -0.6913 
1.4260, 3.5517, -1.0612, 2, 0.7226, -0.6913 
1.5676, 3.5517, -1.0612, 2, 0.7226, -0.6912 
1.7092, 3.5517, -1.0612, 2, 0.7226, -0.6913 
1.8508, 3.5517, -1.0612, 2, 0.7226, -0.6913 
