bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.7571,  NaN, 1, 0.6685, -0.7437 
-222.0000,  NaN, -1.0144, 1, 0.9017, -0.4323 
-0.8396, 3.7571, -0.8396, 1, 0.6761, -0.7368 
-0.6980, 3.7571, -0.8313, 1, 0.6685, -0.7437 
-0.5564, 3.7571, -0.8313, 2, 0.6685, -0.7437 
-0.4148, 3.7571, -0.8313, 2, 0.6685, -0.7437 
-0.2732, 3.7571, -0.8313, 2, 0.6685, -0.7437 
-0.1316, 3.7571, -0.8313, 2, 0.6685, -0.7437 
0.0100, 3.7571, -0.8314, 2, 0.6686, -0.7437 
0.1516, 3.7571, -0.8313, 2, 0.6685, -0.7437 
0.2932, 3.7571, -0.8314, 2, 0.6686, -0.7437 
0.4348, 3.7571, -0.8313, 2, 0.6685, -0.7437 
0.5764, 3.7571, -0.8313, 2, 0.6685, -0.7437 
0.7180, 3.7571, -0.8313, 2, 0.6685, -0.7437 
0.8596, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.0012, 3.7571, -0.8314, 2, 0.6685, -0.7437 
1.1428, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.2844, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.4260, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.5676, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.7092, 3.7571, -0.8313, 2, 0.6685, -0.7437 
1.8508, 3.7571, -0.8313, 2, 0.6685, -0.7437 
