bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3357,  NaN, 1, -0.4642, 0.8857 
-222.0000,  NaN, -0.7132, 1, -0.6521, -0.7581 
-0.6133, 0.5231, -0.6133, 1, -0.8661, -0.4998 
-0.4959, 0.6433, -0.4959, 1, -0.9464, -0.3231 
-0.3785, 0.8078, -0.3785, 2, -0.9884, -0.1517 
-0.2611, 0.9241, -0.2611, 1, -0.9999, -0.0136 
-0.1436, 0.9861, -0.1436, 1, -0.9952, 0.0974 
-0.0262, 1.0404, -0.0262, 1, -0.9823, 0.1875 
0.0912, 1.1043, 0.0912, 1, -0.9601, 0.2796 
0.2086, 1.1563, 0.2086, 2, -0.9281, 0.3722 
0.3261, 1.1904, 0.3261, 1, -0.8930, 0.4500 
0.4435, 1.2323, 0.4435, 1, -0.8561, 0.5168 
0.5609, 1.2673, 0.5609, 1, -0.8107, 0.5855 
0.6783, 1.2972, 0.6783, 0, -0.7555, 0.6551 
0.7958, 1.3126, 0.7958, 1, -0.7013, 0.7129 
0.9132, 1.3205, 0.9132, 1, -0.6409, 0.7676 
1.0306, 1.3307, 1.0306, 1, -0.5649, 0.8251 
1.1481, 1.3356, 1.1453, 1, -0.4727, 0.8812 
1.2655, 1.3357, 1.1557, 1, -0.4642, 0.8857 
1.3829, 1.3357, 1.1558, 1, -0.4642, 0.8857 
1.5003, 1.3357, 1.1557, 1, -0.4642, 0.8857 
1.6178, 1.3357, 1.1558, 1, -0.4642, 0.8857 
