bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2078,  NaN, 1, -0.1313, 0.9913 
-222.0000,  NaN, -0.5773, 1, -0.5016, -0.8651 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4363, -0.4959, 1, -0.8174, -0.5761 
-0.3785, 0.6155, -0.3785, 2, -0.9314, -0.3640 
-0.2611, 0.6909, -0.2611, 1, -0.9765, -0.2155 
-0.1436, 0.7809, -0.1436, 1, -0.9960, -0.0894 
-0.0262, 0.8607, -0.0262, 1, -0.9996, 0.0297 
0.0912, 0.9075, 0.0912, 1, -0.9921, 0.1252 
0.2086, 0.9458, 0.2086, 1, -0.9744, 0.2247 
0.3261, 0.9941, 0.3261, 1, -0.9294, 0.3690 
0.4435, 1.0292, 0.4435, 1, -0.8820, 0.4713 
0.5609, 1.0574, 0.5609, 1, -0.8264, 0.5630 
0.6783, 1.1074, 0.6784, 1, -0.7559, 0.6547 
0.7958, 1.1546, 0.7958, 1, -0.6786, 0.7345 
0.9132, 1.1822, 0.9132, 1, -0.5892, 0.8080 
1.0306, 1.2046, 1.0289, 2, -0.4835, 0.8754 
1.1481, 1.2068, 1.0841, 2, -0.4314, 0.9021 
1.2655, 1.2068, 1.0841, 1, -0.4314, 0.9022 
1.3829, 1.2078, 1.3517, 2, -0.1313, 0.9913 
1.5003, 1.2068, 1.0841, 1, -0.4314, 0.9022 
1.6178, 1.2068, 1.0841, 1, -0.4314, 0.9022 
