bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1964,  NaN, 1, -0.7621, 0.6474 
-222.0000,  NaN, -3.3748, 1, -0.8647, 0.5024 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-3.0101, 1.1964, -3.3242, 1, -0.7621, 0.6474 
-2.5977, 1.1964, -3.3242, 2, -0.7621, 0.6474 
-2.1852, 1.1964, -3.3242, 2, -0.7621, 0.6474 
-1.7728, 1.1964, -3.3242, 2, -0.7621, 0.6474 
-1.3604, 1.1964, -3.3242, 1, -0.7621, 0.6474 
-0.9479, 1.1964, -3.3242, 2, -0.7621, 0.6474 
-0.5355, 1.1964, -3.3242, 2, -0.7621, 0.6474 
-0.1230, 1.1964, -3.3242, 1, -0.7621, 0.6474 
0.2894, 1.1964, -3.3242, 2, -0.7621, 0.6474 
0.7018, 1.1964, -3.3242, 2, -0.7621, 0.6474 
1.1143, 1.1964, -3.3242, 2, -0.7621, 0.6474 
1.5267, 1.1964, -3.3242, 1, -0.7621, 0.6475 
1.9391, 1.1964, -3.3242, 2, -0.7621, 0.6474 
2.3516, 1.1964, -3.3242, 2, -0.7621, 0.6474 
2.7640, 1.1964, -3.3242, 1, -0.7621, 0.6474 
3.1765, 1.1964, -3.3242, 1, -0.7621, 0.6474 
3.5889, 1.1964, -3.3242, 2, -0.7621, 0.6475 
4.0013, 1.1964, -3.3242, 2, -0.7621, 0.6474 
4.4138, 1.1964, -3.3242, 2, -0.7621, 0.6474 
