bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9341,  NaN, 1, -0.4360, 0.8999 
-222.0000,  NaN, -2.8600, 1, 0.5480, 0.8365 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 4.1275, -2.6238, 1, 0.2161, 0.9764 
-2.2572, 4.6816, -2.2572, 1, -0.0545, 0.9985 
-1.8906, 4.8787, -1.8906, 1, -0.2457, 0.9694 
-1.5240, 4.9310, -1.5242, 0, -0.3895, 0.9210 
-1.1574, 4.9341, -1.3692, 2, -0.4360, 0.8999 
-0.7908, 4.9341, -1.3692, 1, -0.4360, 0.8999 
-0.4243, 4.9341, -1.3692, 2, -0.4360, 0.8999 
-0.0577, 4.9341, -1.3693, 1, -0.4360, 0.8999 
0.3089, 4.9341, -1.3692, 1, -0.4360, 0.8999 
0.6755, 4.9341, -1.3692, 1, -0.4360, 0.8999 
1.0421, 4.9341, -1.3692, 2, -0.4360, 0.8999 
1.4087, 4.9341, -1.3692, 2, -0.4360, 0.8999 
1.7752, 4.9341, -1.3692, 2, -0.4360, 0.8999 
2.1418, 4.9341, -1.3692, 2, -0.4360, 0.8999 
2.5084, 4.9341, -1.3692, 2, -0.4360, 0.8999 
2.8750, 4.9341, -1.3692, 2, -0.4360, 0.8999 
3.2416, 4.9341, -1.3692, 1, -0.4360, 0.8999 
3.6082, 4.9341, -1.3692, 2, -0.4360, 0.8999 
3.9748, 4.9341, -1.3692, 2, -0.4360, 0.8999 
