bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.6884,  NaN, 1, 0.6564, -0.7544 
-222.0000,  NaN, -0.7792, 1, 0.8728, -0.4880 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.6870, -0.6980, 2, 0.6817, -0.7316 
-0.5564, 3.6884, -0.6685, 2, 0.6564, -0.7544 
-0.4148, 3.6884, -0.6685, 1, 0.6564, -0.7544 
-0.2732, 3.6884, -0.6685, 1, 0.6564, -0.7544 
-0.1316, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.0100, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.1516, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.2932, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.4348, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.5764, 3.6884, -0.6685, 2, 0.6564, -0.7544 
0.7180, 3.6884, -0.6686, 2, 0.6565, -0.7544 
0.8596, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.0012, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.1428, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.2844, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.4260, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.5676, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.7092, 3.6884, -0.6685, 2, 0.6564, -0.7544 
1.8508, 3.6884, -0.6685, 2, 0.6564, -0.7544 
